Date,USDZAR BGN Curncy  (L4),USDTWD Curncy  (R4),USDTRY Curncy  (L3),USDSGD Curncy  (L1),USDSEK Curncy  (R3),USDRUB Curncy  (R1),USDPLN Curncy  (R2),USDPEN Curncy  (R2),USDNOK Curncy  (R3),USDMYR Curncy  (R2),USDMXN Curncy  (L4),USDKRW Curncy  (R1),USDJPY Curncy  (R1),USDINR Curncy  (R1),USDILS Curncy  (R2),USDIDR Curncy  (R1),USDHUF Curncy  (R1),USDHKD Curncy  (R1),USDDKK Curncy  (L2),USDCZK Curncy  (R1),USDCOP Curncy  (R1),USDCNY Curncy  (L2),USDCLP Curncy  (R1),USDCHF Curncy  (L1),USDCAD Curncy  (L1),USDBRL Curncy  (L2),USDARS Curncy  (R1),NZDUSD Curncy  (L1),GBPUSD Curncy  (R2),EURUSD Curncy  (L1)
20190415,14.0464,30.855999999999998,5.8041,1.3530000000000002,9.2683,64.307,3.7815,3.2948,8.4956,4.1085,18.8555,1133.09,112.04,69.4212,3.5612,14063.0,283.43,7.8397,6.6036,22.6816,3139.8401,6.7087,663.26,1.0041,1.3367,3.8717,41.6272,0.6763,1.31,1.1304
20190412,13.9667,30.877,5.7815,1.3529,9.2702,64.28399999999999,3.7859,3.2977,8.4879,4.1143,18.7544,1139.51,112.02,69.175,3.5671,14120.0,284.29,7.8425,6.6055,22.671999999999997,3115.52,6.7036,661.02,1.0024,1.3323,3.8818,42.1901,0.6763,1.3074,1.1299
20190411,14.0068,30.861,5.7355,1.3562,9.2891,64.6112,3.8053,3.2989,8.5363,4.1132,18.8373,1139.15,111.66,68.9263,3.5793,14140.0,286.25,7.8427,6.6335,22.766,3119.95,6.7194,665.14,1.003,1.3383,3.86,42.7309,0.6728,1.3058,1.1253
20190410,13.9148,30.840999999999998,5.6805,1.3518,9.2628,64.2675,3.7965,3.2944,8.497,4.1080000000000005,18.8168,1138.8199,111.01,69.115,3.5794,14153.0,285.13,7.8365,6.6224,22.6998,3095.97,6.716,662.11,1.0027,1.3319,3.8248,42.9986,0.6766,1.3091,1.1274
20190409,14.0903,30.837,5.6938,1.3536,9.2588,64.9474,3.8049,3.2948,8.5569,4.0935,18.9317,1142.21,111.14,69.295,3.5786,14133.0,286.16,7.8413,6.6288,22.7526,3103.3501,6.7119,663.95,1.0,1.3330000000000002,3.853,43.3887,0.6745,1.3052,1.1263
20190408,14.1108,30.846999999999998,5.6882,1.3545,9.2611,64.8768,3.8065,3.2888,8.5471,4.0978,18.9671,1144.78,111.48,69.6738,3.5847,14167.0,285.2,7.8469,6.6288,22.7514,3115.3401,6.7164,663.71,0.9989,1.3314,3.8506,43.6985,0.6741,1.3061,1.1263
20190405,14.0931,30.807,5.626,1.3549,9.302999999999999,65.3021,3.8263,3.2945,8.6102,4.0885,19.0722,1136.13,111.73,69.2262,3.5811,14133.0,286.38,7.8496,6.6556,22.8484,3123.8301,6.7079,664.69,1.0003,1.3384,3.8732,43.9315,0.6729999999999999,1.3038,1.1216
20190404,14.1198,30.819000000000003,5.5921,1.3547,9.2852,65.4072,3.8215,3.2969,8.602,4.0822,19.149,1136.35,111.66,69.1612,3.5871,14183.0,285.27,7.8489,6.6532,22.8754,3129.6499,6.7170000000000005,665.63,1.0,1.3359,3.8586,43.4061,0.6754,1.3077,1.1221
20190403,14.1461,30.811999999999998,5.6248,1.3537,9.2695,65.2414,3.8183,3.2961,8.5728,4.079,19.2201,1134.51,111.49,68.425,3.6016,14203.0,284.71,7.8494,6.6457,22.874000000000002,3123.5901,6.7114,666.73,0.9982,1.3345,3.8715,42.8542,0.6778,1.3158,1.1233
20190402,14.2045,30.837,5.6093,1.355,9.3279,65.3213,3.8359,3.3105,8.6026,4.0848,19.2279,1136.47,111.32,68.7462,3.6197,14223.0,286.77,7.8498,6.6628,22.9722,3146.1201,6.7232,673.24,0.9979,1.3337,3.8555,42.7928,0.6758,1.3128,1.1204
20190401,14.1595,30.805999999999997,5.4888,1.3544,9.2812,65.2159,3.8296,3.3077,8.585,4.08,19.1436,1134.13,111.35,68.9537,3.6229,14229.0,286.77,7.8498,6.6577,22.9788,3142.96,6.7115,671.85,0.9987,1.3307,3.8505,42.7314,0.6806,1.3103,1.1213
20190329,14.5012,30.826,5.5707,1.3557,9.2917,65.755,3.8371,3.3187,8.6267,4.082,19.4279,1135.1801,110.86,69.1612,3.6333,14243.0,286.26,7.85,6.6549,23.0182,3188.74,6.7121,679.72,0.9952,1.3349,3.9210000000000003,43.32,0.6804,1.3035,1.1218
20190328,14.6077,30.862,5.5603,1.3565,9.2941,64.9858,3.8279,3.3205,8.6411,4.0795,19.3395,1136.79,110.63,69.3375,3.6258,14243.0,285.51,7.8499,6.6526,22.999000000000002,3178.1101,6.739,683.39,0.9956,1.3438,3.9019999999999997,43.64,0.6777,1.3044,1.1221
20190327,14.5995,30.858,5.3288,1.3554,9.2784,64.8512,3.8186,3.3169999999999997,8.6285,4.0728,19.3615,1134.5,110.51,68.8763,3.6338,14208.0,284.43,7.8487,6.6404,22.9274,3178.5801,6.7271,683.29,0.9949,1.3409,3.9952,43.8891,0.6797,1.3189,1.1244
20190326,14.415999999999999,30.833000000000002,5.3278,1.3523,9.2447,64.4099,3.8089,3.3063,8.5452,4.0715,19.1056,1133.4399,110.64,68.86,3.6217,14173.0,282.78,7.8494,6.6269,22.8497,3155.9099,6.7157,680.82,0.9944,1.3381,3.8741,42.6395,0.6907,1.3212,1.1266
20190325,14.3073,30.824,5.5503,1.3501,9.2399,63.9879,3.7935,3.3027,8.5343,4.069,19.0198,1134.27,109.97,68.9362,3.6271,14185.0,279.49,7.8472,6.5982,22.7608,3133.1299,6.7094,679.96,0.9924,1.3404,3.8549,42.053999999999995,0.6909,1.3195,1.1312
20190322,14.4976,30.801,5.7593,1.3526,9.2796,64.6534,3.8035,3.2994,8.5593,4.0645,19.0924,1130.16,109.92,68.9575,3.6188,14163.0,280.17,7.8474,6.6029,22.7904,3134.0,6.7182,680.05,0.9936,1.3429,3.9065,41.7927,0.6879,1.3209,1.1302
20190321,14.2162,30.813000000000002,5.4654,1.349,9.1734,63.9011,3.7683,3.2888,8.4544,4.061,18.8606,1127.66,110.82,68.895,3.6014,14140.0,276.77,7.8472,6.5611,22.5718,3089.6201,6.6992,669.52,0.992,1.3364,3.7939,41.0234,0.6877,1.3107,1.1374
20190320,14.2596,30.825,5.4234,1.347,9.1383,63.8585,3.7487,3.293,8.5005,4.066,18.8293,1130.41,110.7,68.8325,3.5952,14188.0,274.86,7.85,6.5384,22.4659,3088.1101,6.6945,666.02,0.9926,1.3305,3.7773,40.8546,0.6883,1.3198,1.1413
20190319,14.5059,30.820999999999998,5.4757,1.3511,9.2063,64.3631,3.7769,3.2987,8.5266,4.0757,19.0135,1130.72,111.39,68.9588,3.6081,14233.0,275.79,7.8498,6.5735,22.5692,3097.3,6.7119,665.7,0.9992,1.3319999999999999,3.7892,40.5256,0.6855,1.3268,1.1352
20190318,14.4494,30.823,5.4678,1.3512,9.2293,64.3625,3.785,3.2993,8.5459,4.0765,19.0558,1132.14,111.43,68.5338,3.6057,14239.0,276.94,7.8499,6.5821,22.5815,3098.6799,6.712999999999999,665.93,1.0014,1.3334,3.7917,40.0334,0.6853,1.3255,1.1337
20190315,14.4013,30.875999999999998,5.4466,1.3531,9.2297,64.8011,3.7951,3.2988,8.5298,4.0905,19.2082,1137.14,111.48,69.0975,3.5975,14260.0,277.6,7.8499,6.5894,22.6292,3119.49,6.7137,668.74,1.0021,1.3336,3.815,39.9867,0.6846,1.329,1.1326
20190314,14.5378,30.903000000000002,5.4667,1.3558,9.3051,65.4379,3.8061,3.2989,8.5712,4.091,19.3184,1134.9,111.7,69.3538,3.6125,14278.0,278.17,7.8501,6.6017,22.703000000000003,3142.3799,6.723,671.28,1.0038,1.3335,3.8461,40.7517,0.6823,1.3242,1.1304
20190313,14.4227,30.906999999999996,5.4562,1.3524,9.2906,65.4423,3.7954,3.2953,8.5633,4.0868,19.2849,1132.7,111.17,69.5387,3.6002,14265.0,277.72,7.8499,6.5865,22.6595,3145.98,6.7071,668.79,1.0041,1.3302,3.8163,41.2602,0.6858,1.3338,1.1327
20190312,14.3519,30.903000000000002,5.4548,1.3559999999999999,9.3641,65.598,3.8089999999999997,3.2974,8.6329,4.0837,19.3493,1129.75,111.36,69.7087,3.6117,14267.0,279.23,7.8499,6.6086,22.7359,3149.1499,6.7085,666.53,1.0077,1.3354,3.8108,41.5098,0.6861,1.3075,1.1288
20190311,14.3393,30.904,5.4451,1.358,9.3982,65.9167,3.8249,3.3077,8.6657,4.0903,19.4018,1133.63,111.21,69.8862,3.6239,14291.0,280.75,7.8499,6.6346,22.8027,3179.21,6.7265,670.62,1.0106,1.3394,3.8406,41.2645,0.6829999999999999,1.315,1.1245
20190308,14.4391,30.901,5.4395,1.3588,9.4342,66.3444,3.8286,3.3139,8.7684,4.0898,19.4925,1136.2,111.17,70.1512,3.6317,14314.0,280.74,7.85,6.6407,22.8313,3174.1799,6.7214,671.6,1.0082,1.3416,3.8655,41.18600000000001,0.6804,1.3015,1.1235
20190307,14.5036,30.866999999999997,5.4702,1.3609,9.4556,66.2861,3.8543,3.3125,8.7797,4.087,19.5512,1129.0,111.58,70.005,3.6282,14228.5,282.53,7.8499,6.6641,22.8997,3143.0601,6.7149,665.8,1.0113,1.3455,3.8765,42.3446,0.6754,1.3085,1.1193
20190306,14.2678,30.846,5.4279,1.3575,9.3017,65.92,3.8014,3.3075,8.6651,4.0915,19.3603,1128.9,111.77,70.2787,3.6088,14143.0,278.99,7.8498,6.5985,22.6371,3106.3,6.7112,659.09,1.0049,1.3442,3.8389,40.7325,0.6769,1.317,1.1307
20190305,14.1669,30.845,5.3865,1.3556,9.3098,65.808,3.8029,3.3099,8.6625,4.077,19.2471,1125.4,111.89,70.49,3.6166,14128.0,279.07,7.8497,6.5981,22.6619,3100.02,6.7076,657.05,1.0041,1.335,3.8186,40.43686666666667,0.6791,1.3178,1.1308
20190304,14.2301,30.825,5.3777,1.3548,9.3379,65.7352,3.7913,3.3108,8.645,4.0760000000000005,19.2975,1125.14,111.75,70.70065,3.6232,14130.0,278.4,7.849,6.58,22.6058,3095.25,6.7073,658.82,0.9990000000000001,1.3303,3.7983000000000002,40.14123333333333,0.6819,1.318,1.1340000000000001
20190301,14.2295,30.822,5.3733,1.3552,9.269,65.9193,3.7881,3.3086,8.5809,4.0743,19.2714,1124.87,111.89,70.9113,3.6311,14120.0,278.26,7.849,6.5649,22.551,3096.6299,6.7064,658.68,0.9993,1.3297,3.778,39.8456,0.68,1.3202,1.1365
20190228,14.0849,30.803,5.337000000000001,1.3521,9.2386,65.9675,3.7848,3.2988,8.5619,4.0658,19.2813,1124.4399,111.39,70.7462,3.6246,14069.0,277.75,7.8499,6.5614,22.54,3080.1101,6.6941,654.63,0.9982,1.3172,3.7564,39.1356,0.6807,1.3263,1.1371
20190227,13.9358,30.77,5.3131,1.3486,9.2717,65.7751,3.7961,3.2965,8.5567,4.065,19.1684,1118.86,111.0,71.24,3.6157,14030.0,278.13,7.8497,6.5621,22.5558,3071.47,6.6872,650.78,1.0015,1.3156,3.7295,38.785,0.6848,1.3309,1.137
20190226,13.8338,30.776999999999997,5.3064,1.3473,9.2826,65.7091,3.7958,3.3035,8.5636,4.0715,19.1763,1118.65,110.59,71.07,3.6172,13992.0,277.94,7.8489,6.5514,22.5052,3084.3799,6.7002,648.98,0.9996,1.3169,3.7491,38.8759,0.6888,1.3252,1.1389
20190225,13.8236,30.78,5.3029,1.3498,9.3095,65.5334,3.819,3.305,8.5949,4.067,19.1337,1121.02,111.06,70.9812,3.6082,14018.0,279.87,7.8488,6.5695,22.574,3106.3999,6.6891,649.66,1.0007,1.3187,3.7471,39.0347,0.6884,1.3097,1.1358
20190222,14.0001,30.808000000000003,5.318,1.3511,9.3457,65.3831,3.8254,3.3064,8.613,4.0775,19.1448,1125.23,110.69,71.1413,3.6094,14058.0,280.46,7.8484,6.5823,22.6325,3106.1399,6.7137,651.05,1.0004,1.3135,3.7468,39.1938,0.6846,1.3053,1.1335
20190221,14.0244,30.825,5.32,1.3533,9.3632,65.6194,3.8229,3.3139999999999996,8.6237,4.0773,19.289,1125.28,110.7,71.2388,3.6204,14071.0,280.26,7.8474,6.5824,22.6274,3123.9399,6.7225,654.1,1.001,1.3232,3.763,39.5277,0.6801,1.3043,1.1336
20190220,14.0124,30.816,5.3254,1.3517,9.3227,65.6532,3.8193,3.3185,8.5879,4.0685,19.217,1123.63,110.85,71.12,3.6095,14044.0,279.8,7.8492,6.581,22.6316,3111.6399,6.7213,652.89,1.0003,1.3176,3.7304,39.6655,0.6857,1.305,1.1338
20190219,14.0449,30.839000000000002,5.2827,1.3529,9.3111,65.7091,3.8188,3.3166,8.5665,4.0807,19.1447,1128.29,110.63,71.2381,3.6185,14103.0,279.99,7.8486,6.5794,22.6418,3114.96,6.7587,656.9,1.001,1.3211,3.7217,39.2807,0.6883,1.3062,1.1341
20190218,14.1156,30.833000000000002,5.2974,1.3566,9.2649,66.25,3.8283,3.3194,8.6104,4.0858,19.2455,1125.6801,110.62,71.3562,3.6175,14107.0,281.13,7.8479,6.5966,22.7375,3126.23,6.7667,661.03,1.0049,1.324,3.736,38.7836,0.6848,1.2924,1.1311
20190215,14.0811,30.849,5.2838,1.3566,9.2829,66.327,3.8356,3.3265,8.6354,4.086,19.2516,1128.7,110.47,71.2275,3.6177,14154.0,281.94,7.8487,6.6052,22.7335,3134.21,6.7731,663.85,1.0052,1.3244,3.7015,38.595,0.6868,1.2889,1.1296
20190214,14.1304,30.831,5.273,1.358,9.2905,66.6534,3.8326,3.3376,8.6496,4.075,19.257,1125.25,110.48,71.1575,3.6361,14090.0,281.96,7.8472,6.6045,22.8277,3151.6599,6.772,666.89,1.0049,1.3295,3.7193,38.2091,0.6837,1.2803,1.1295
20190213,14.0644,30.83,5.2844,1.3597,9.2691,66.4988,3.8529,3.339,8.6616,4.0675,19.4312,1121.73,111.01,70.805,3.6518,14059.0,283.34,7.8486,6.626,22.9196,3140.5801,6.7604,663.74,1.0092,1.3254,3.7591,38.1941,0.6797,1.2846,1.1261
20190212,13.7686,30.835,5.2526,1.3562,9.2602,65.8615,3.8215,3.3303,8.6505,4.077,19.2603,1123.85,110.48,70.715,3.6367,14068.0,280.99,7.8484,6.5889,22.8305,3127.6399,6.774,660.6,1.0067,1.3238,3.7132,37.9756,0.6736,1.2892,1.1326
20190211,13.8112,30.826999999999998,5.2787,1.361,9.3078,65.7961,3.8356,3.3325,8.7171,4.0728,19.305,1124.65,110.38,71.1725,3.6469,14034.0,283.77,7.8478,6.617999999999999,22.948,3140.2,6.7923,663.07,1.0039,1.3302,3.7555,37.9491,0.6733,1.2855,1.1276
20190208,13.6245,30.815,5.2474,1.3563,9.2741,65.4397,3.8073,3.3229,8.6376,4.0688,19.077,1123.75,109.73,71.3125,3.6413,13955.0,281.63,7.8474,6.5915,22.7925,3116.3899,6.7687,658.89,1.0005,1.3278,3.7319,37.8372,0.674,1.2944,1.1323
20190207,13.6287,30.811,5.2668,1.3564,9.2612,65.9499,3.7981,3.3245,8.5958,4.0715,19.0833,1124.14,109.82,71.4563,3.6358,13973.0,281.21,7.8477,6.5808,22.747,3118.29,6.7451,655.16,1.0021,1.3308,3.7176,37.8365,0.6749,1.2952,1.1341
20190206,13.5405,30.776999999999997,5.2159,1.3559,9.2051,65.8709,3.781,3.3233,8.5427,4.078666666666667,19.1101,1120.26,109.97,71.5638,3.6212,13920.0,280.34,7.8464,6.5693,22.7098,3105.3899,6.744375,654.57,1.0021,1.3214,3.7011,37.5358,0.6776,1.2932,1.1362
20190205,13.3749,30.767,5.1998,1.3517,9.1156,65.6187,3.7582,3.3249,8.4848,4.085833333333333,19.0366,1122.02,109.96,71.5713,3.6104,13941.0,278.45,7.8458,6.5451,22.5433,3106.8799,6.743650000000001,651.68,0.9998,1.3126,3.6668,37.2097,0.6896,1.2945,1.1406
20190204,13.4212,30.809,5.2177,1.3528,9.1022,65.5745,3.7466,3.3306,8.4615,4.093,19.1114,1120.79,109.89,71.8075,3.6137,13962.0,277.52,7.8465,6.5268,22.46,3087.3301,6.7429250000000005,651.25,0.9978,1.311,3.6667,37.1683,0.6896,1.3037,1.1438
20190201,13.3249,30.736,5.2087,1.35,9.0507,65.4767,3.7438,3.3295,8.4385,4.09415,19.1055,1119.01,109.5,71.255,3.6351,13948.0,277.11,7.8469,6.5166,22.4517,3091.48,6.7422,652.1,0.9956,1.3102,3.6572,37.168,0.69,1.3079,1.1456
20190131,13.2542,30.719,5.1646,1.3456,9.0477,65.3799,3.7231,3.3275,8.4299,4.0953,19.1056,1112.72,108.89,71.085,3.6342,13973.0,276.0,7.8467,6.5215,22.4943,3106.5,6.6961,654.54,0.9942,1.3125,3.6471,37.3138,0.6916,1.3109,1.1448
20190130,13.33,30.767,5.227,1.3473,9.0447,65.4112,3.7323,3.3524,8.4251,4.1062,19.1337,1116.4,109.04,71.125,3.6558,14131.0,274.97,7.8428,6.502999999999999,22.4622,3163.9299,6.7165,667.55,0.9942,1.3149,3.6804,37.4819,0.6894,1.3116,1.148
20190129,13.6001,30.815,5.3095,1.3521,9.0685,66.0547,3.7561,3.3567,8.4983,4.1117,18.9951,1116.38,109.4,71.11,3.6801,14094.0,277.48,7.8461,6.5297,22.5453,3154.45,6.7344,667.6,0.9946,1.3269,3.725,37.6235,0.6834,1.3066,1.1433
20190128,13.6653,30.789,5.3269,1.3528,9.0553,66.2387,3.7560000000000002,3.3585,8.5107,4.112,19.0401,1117.9,109.35,71.1075,3.6743,14072.0,277.7,7.8459,6.5325,22.5446,3159.8899,6.7453,672.45,0.9918,1.3262,3.7657,37.1347,0.6829999999999999,1.3163,1.1428
20190125,13.6192,30.816999999999997,5.2722,1.3533,9.0488,66.0074,3.758,3.3438,8.5132,4.1257,18.9877,1121.25,109.55,71.17,3.6642,14093.0,278.38,7.8459,6.5459,22.5,3151.9399,6.7483,667.24,0.9939,1.3218,3.7709,37.0567,0.6839,1.3196,1.1406
20190124,13.722000000000001,30.889,5.2654,1.361,9.0852,65.7628,3.7924,3.3480000000000003,8.5881,4.1453,19.0193,1128.65,109.64,71.0788,3.6864,14170.0,281.93,7.8461,6.6042,22.7549,3171.53,6.7885,670.85,0.9964,1.335,3.7710000000000004,37.3864,0.6763,1.3066,1.1304
20190123,13.8163,30.892,5.285,1.3588,9.0221,66.0852,3.7697,3.34,8.566,4.138,19.0296,1127.4301,109.6,71.3288,3.674,14188.0,279.47,7.8453,6.5608,22.5894,3150.6699,6.792000000000001,672.71,0.9949,1.3343,3.7594,37.5583,0.6788,1.3069,1.1381
20190122,13.9732,30.895,5.3413,1.3599,9.0268,66.5051,3.7729,3.3345,8.6015,4.132,19.1685,1130.9,109.37,71.44,3.6830000000000003,14220.0,280.07,7.8457,6.5729,22.572,3145.25,6.808,671.96,0.9973,1.3355,3.8049,37.5245,0.6751,1.2954,1.136
20190121,13.8277,30.855,5.3224,1.3593,9.0166,66.391,3.7711,3.3273,8.5622,4.122249999999999,19.1659,1128.0699,109.67,71.2762,3.6959,14227.0,279.37,7.8453,6.5697,22.5088,3124.79,6.797999999999999,672.45,0.9972,1.3294,3.7602,37.715,0.6732,1.2892,1.1365
20190118,13.8479,30.84,5.3276,1.3587,9.0281,66.1807,3.7739999999999996,3.3198,8.5617,4.1125,19.0977,1121.83,109.78,71.1875,3.6905,14178.0,279.83,7.8434,6.5697,22.5085,3124.75,6.7773,669.53,0.9954,1.3259999999999998,3.7541,37.57,0.6743,1.2872,1.1363
20190117,13.7219,30.854,5.3476,1.3559,9.0192,66.324,3.7634,3.3255,8.551,4.1135,19.0172,1122.45,109.26,71.0387,3.6902,14192.0,280.54,7.8429,6.5541,22.425,3133.1299,6.7764,671.06,0.9942,1.3279,3.7466,37.6994,0.6763,1.2986,1.1389
20190116,13.6923,30.826,5.3374,1.3552,8.9993,66.3408,3.758,3.3315,8.5396,4.109,18.8917,1120.15,109.09,71.2363,3.6860000000000004,14128.0,282.15,7.8442,6.5524,22.4138,3117.8401,6.7568,671.14,0.9903,1.3255,3.7364,37.4886,0.6776,1.2885,1.1392
20190115,13.738,30.815,5.4471,1.3566,8.9674,67.065,3.7617,3.3339999999999996,8.5421,4.1062,19.0004,1120.8101,108.68,71.0238,3.6779,14090.0,283.09,7.8433,6.5397,22.3815,3142.22,6.761,674.74,0.9878,1.3266,3.721,37.122,0.6817,1.2861,1.1413
20190114,13.7762,30.851,5.444,1.3535,8.949,67.0111,3.7413,3.3439,8.549,4.101,18.9827,1123.3,108.16,70.93,3.6617,14125.0,280.53,7.8425,6.5082,22.2783,3140.73,6.7681,673.15,0.981,1.3285,3.6971,36.9869,0.6822,1.2864,1.1469
20190111,13.8405,30.781999999999996,5.4637,1.3534,8.9321,66.8925,3.7432,3.3475,8.5357,4.095,19.1443,1116.36,108.48,70.495,3.6743,14048.0,280.19,7.8394,6.5087,22.2855,3137.95,6.763,674.58,0.9835,1.3267,3.714,36.9069,0.6832,1.2844,1.1469
20190110,13.8539,30.781999999999996,5.4171,1.3526,8.9042,66.8621,3.7352,3.342,8.4781,4.099,19.127,1118.6,108.43,70.4088,3.6697,14053.0,279.43,7.8386,6.4912,22.2388,3136.3401,6.7885,675.73,0.9845,1.3236,3.7114,37.0929,0.6779999999999999,1.2747,1.15
20190109,13.8592,30.802,5.4772,1.3533,8.8698,66.6725,3.725,3.3389,8.4686,4.1143,19.2238,1122.28,108.17,70.4725,3.6652,14125.0,278.49,7.8377,6.4687,22.2057,3134.79,6.816,676.98,0.9744,1.3209,3.6809,37.3629,0.6788,1.2789,1.1543
20190108,13.9565,30.84,5.4857,1.3581,8.9273,66.9039,3.7568,3.3407,8.5507,4.1182,19.3524,1123.89,108.75,70.2,3.6983,14148.0,281.18,7.8388,6.5266,22.4017,3151.48,6.8532,680.18,0.9813,1.3274,3.7137,37.5619,0.6723,1.2717,1.1441
20190107,13.8773,30.807,5.3858,1.3562,8.8962,66.6849,3.7453,3.3523,8.5322,4.1147,19.3619,1118.7,108.72,69.6825,3.7081,14083.0,279.9,7.8346,6.5083,22.276999999999997,3178.25,6.851,679.95,0.9797,1.3299,3.7333,37.3125,0.6755,1.2777,1.1474
20190104,13.9649,30.854,5.3323,1.3593,8.9682,67.5375,3.7667,3.3453,8.6137,4.136,19.4172,1124.45,108.51,69.7337,3.7054,14270.0,281.57,7.8351,6.5532,22.4362,3193.45,6.8692,682.29,0.9876,1.3374,3.7154,37.364000000000004,0.6732,1.2723,1.1395
20190103,14.2983,30.874000000000002,5.4672,1.3641,9.0014,68.8606,3.7657,3.3679,8.6899,4.1435,19.6291,1127.89,107.68,70.1775,3.7256,14417.0,282.11,7.8315,6.5539,22.5233,3243.71,6.8721,695.46,0.9868,1.3488,3.7594,37.4543,0.6693,1.2628,1.1394
20190102,14.4613,30.791,5.4009,1.3665,9.017000000000001,69.1426,3.7839,3.3682,8.7164,4.137,19.5712,1119.29,108.88,70.17,3.7523,14458.0,284.09,7.8334,6.5825,22.7207,3239.48,6.862,697.46,0.9901,1.3579,3.7868,37.6376,0.6655,1.2607,1.1344
20190101,14.3947,30.572,5.2693,1.3632,8.8716,69.4467,3.7417,3.372,8.6443,4.135249999999999,19.6512,1113.9,109.74,69.435,3.742,14424.0,280.36,7.8315,6.5129,22.4378,3244.403333333333,6.8675,695.73,0.9816,1.3631,3.834,37.6477,0.6717,1.274,1.1465
20181231,14.3467,30.549,5.2894,1.3629,8.8533,69.3514,3.7372,3.3689999999999998,8.6409,4.1335,19.6504,1110.95,109.69,69.7675,3.7386,14390.0,279.94,7.8319,6.5114,22.4332,3249.326666666667,6.873,694.0,0.9821,1.3637,3.8812,37.6578,0.6719,1.2754,1.1467
20181228,14.4331,30.701,5.2733,1.3663,8.996,69.5475,3.7594,3.373,8.7084,4.154,19.6587,1115.84,110.27,69.9325,3.7597,14568.0,280.96,7.8306,6.524,22.4988,3254.25,6.8785,693.6,0.9846,1.3638,3.8764,37.6679,0.6718,1.2699,1.1444
20181227,14.4942,30.795,5.2854,1.3708,9.0098,69.4924,3.7532,3.3706,8.7705,4.1648,19.6759,1120.3199,111.01,70.355,3.7689999999999997,14561.0,280.81,7.8304,6.5304,22.5964,3276.79,6.8663,697.74,0.988,1.3619,3.8745,38.3201,0.6702,1.2644,1.143
20181226,14.57,30.813000000000002,5.2782,1.3721,9.1037,68.7332,3.7759,3.3723,8.7667,4.1772,19.9055,1125.22,111.37,70.075,3.7766,14577.0,282.76,7.8285,6.5774,22.8096,3284.3999,6.8854,693.49,0.9957,1.3574,3.9272,38.5632,0.6732,1.2633,1.1353
20181225,14.6038,30.804000000000002,5.3038,1.3726,9.0623,68.7025,3.7616,3.3569999999999998,8.7609,4.1808499999999995,19.917,1125.73,110.31,70.10875,3.772,14569.0,281.99,7.8315,6.5593,22.711,3289.7999499999996,6.8871,689.22,0.9872,1.3593,3.9158999999999997,38.37116666666667,0.6727,1.2675,1.1392
20181224,14.5835,30.831999999999997,5.285,1.3735,9.0491,68.6622,3.7543,3.3574,8.7461,4.1845,19.873,1125.0699,110.45,70.1425,3.7705,14561.0,281.98,7.8333,6.5466,22.6905,3295.2,6.8991,688.85,0.9863,1.3597,3.9046,38.17913333333333,0.6729,1.2706,1.1406
20181221,14.642999999999999,30.753,5.3149,1.3738,9.043,68.9508,3.7731,3.3585,8.7654,4.178999999999999,19.9389,1122.9,111.22,70.175,3.7676,14553.0,282.92,7.832000000000001,6.5647,22.729,3291.3999,6.9065,692.4,0.9938,1.3602,3.8986,37.9871,0.6728,1.2645,1.1372
20181220,14.4144,30.807,5.2625,1.3707,8.9754,68.327,3.7448,3.3493,8.6869,4.1772,19.8909,1127.6801,111.28,69.6987,3.7628,14473.0,280.84,7.8303,6.5225,22.5324,3268.05,6.885,691.1,0.9879,1.3509,3.8443,38.0488,0.6776,1.2656,1.1446
20181219,14.3895,30.805,5.2839,1.3725,9.0989,67.42699999999999,3.7689999999999997,3.3517,8.7212,4.178999999999999,20.116,1123.4399,112.48,70.4025,3.7609,14439.0,283.73,7.8267,6.5641,22.6475,3219.99,6.8911,687.88,0.9946,1.3484,3.8962,38.3676,0.6767,1.261,1.1376
20181218,14.3512,30.843000000000004,5.3455,1.3703,9.0702,67.4213,3.7719,3.3477,8.7325,4.1739999999999995,20.08,1129.97,112.52,70.4462,3.7628,14501.0,283.62,7.8191,6.5733,22.6607,3206.0,6.8953,688.72,0.9923,1.3466,3.9092,38.2709,0.6846,1.2639,1.1361
20181217,14.3957,30.859,5.3717,1.3728,9.058,66.7282,3.7744,3.3398,8.6469,4.1792,20.078,1131.49,112.83,71.5537,3.7634,14580.0,285.1,7.8131,6.5807,22.7202,3180.5601,6.8973,686.41,0.9929,1.3407,3.9023,38.2457,0.6803,1.2624,1.1348
20181214,14.398,30.86,5.3621,1.3764,9.0607,66.8605,3.7973,3.3482,8.616,4.1862,20.2374,1130.75,113.39,71.8988,3.7701,14581.0,286.11,7.8138,6.6034,22.820999999999998,3195.04,6.9076,685.1,0.998,1.3384,3.9125,38.1613,0.6797,1.2583,1.1306
20181213,14.1813,30.838,5.3401,1.3714,9.0594,66.22,3.7829,3.352,8.5573,4.1792,20.3169,1123.3199,113.63,71.685,3.764,14497.0,284.61,7.8129,6.5706,22.7326,3179.25,6.8816,681.77,0.9942,1.3355,3.8907,37.8186,0.6858,1.2643,1.1361
20181212,14.1139,30.861,5.3454,1.3722,9.089,66.4452,3.7763,3.3583,8.5721,4.1845,20.0724,1128.75,113.29,72.0188,3.7499,14598.0,284.15,7.813,6.5656,22.7418,3170.5801,6.88,677.7,0.9935,1.335,3.8537,37.5882,0.6857,1.2629,1.1369
