trade_date,open,high,low,close,vol
19980311,1064.25,1069.180054,1064.219971,1068.469971,655260000
19980310,1052.310059,1064.589966,1052.310059,1064.25,631920000
19980309,1055.689941,1058.550049,1050.02002,1052.310059,624700000
19980306,1035.050049,1055.689941,1035.050049,1055.689941,665500000
19980305,1047.329956,1047.329956,1030.869995,1035.050049,648270000
19980304,1052.02002,1052.02002,1042.73999,1047.329956,644280000
19980303,1047.699951,1052.02002,1043.410034,1052.02002,612360000
19980302,1049.339966,1053.97998,1044.699951,1047.699951,591470000
19980227,1048.670044,1051.660034,1044.400024,1049.339966,574480000
19980226,1042.900024,1048.680054,1039.849976,1048.670044,646280000
19980225,1030.560059,1045.790039,1030.560059,1042.900024,611350000
19980224,1038.140015,1038.72998,1028.890015,1030.560059,589880000
19980223,1034.209961,1038.680054,1031.76001,1038.140015,550730000
19980220,1028.280029,1034.209961,1022.6900019999999,1034.209961,594300000
19980219,1032.079956,1032.930054,1026.619995,1028.280029,581820000
19980218,1022.76001,1032.079956,1021.7000119999999,1032.079956,606000000
19980217,1020.090027,1028.02002,1020.090027,1022.76001,605890000
19980213,1024.140015,1024.140015,1017.7100220000001,1020.090027,531940000
19980212,1020.01001,1026.300049,1008.5499880000001,1024.140015,611480000
19980211,1019.01001,1020.7100220000001,1016.3800050000001,1020.01001,599300000
19980210,1010.73999,1022.150024,1010.7100220000001,1019.01001,642800000
19980209,1012.4600220000001,1015.330017,1006.2800289999999,1010.73999,524810000
19980206,1003.5399779999999,1013.070007,1003.3599849999999,1012.4600220000001,569650000
19980205,1006.900024,1013.51001,1000.2700199999999,1003.5399779999999,703980000
19980204,1006.0,1009.5200199999999,999.429993,1006.900024,695420000
19980203,1001.2700199999999,1006.1300050000001,996.900024,1006.0,692120000
19980202,980.2800289999999,1002.4799800000001,980.2800289999999,1001.2700199999999,724320000
19980130,985.48999,987.409973,979.6300050000001,980.2800289999999,613380000
19980129,977.4600220000001,992.650024,975.2100220000001,985.48999,750760000
19980128,969.0200199999999,978.6300050000001,969.0200199999999,977.4600220000001,708470000
19980127,956.9500119999999,973.2299800000001,956.26001,969.0200199999999,679140000
19980126,957.590027,963.0399779999999,954.23999,956.9500119999999,555080000
19980123,963.0399779999999,966.4400019999999,950.8599849999999,957.590027,635770000
19980122,970.8099980000001,970.8099980000001,959.48999,963.0399779999999,646570000
19980121,978.599976,978.599976,963.2899779999999,970.8099980000001,626160000
19980120,961.51001,978.599976,961.4799800000001,978.599976,644790000
19980116,950.7299800000001,965.1199949999999,950.7299800000001,961.51001,670080000
19980115,957.9400019999999,957.9400019999999,950.2700199999999,950.7299800000001,569050000
19980114,952.1199949999999,958.1199949999999,948.0,957.9400019999999,603280000
19980113,939.2100220000001,952.1400150000001,939.2100220000001,952.1199949999999,646740000
19980112,927.6900019999999,939.25,912.830017,939.2100220000001,705450000
19980109,956.0499880000001,956.0499880000001,921.7199710000001,927.6900019999999,746420000
19980108,964.0,964.0,955.0399779999999,956.0499880000001,652140000
19980107,966.580017,966.580017,952.669983,964.0,667390000
19980106,977.070007,977.070007,962.679993,966.580017,618360000
19980105,975.0399779999999,982.6300050000001,969.0,977.070007,628070000
19980102,970.429993,975.0399779999999,965.7299800000001,975.0399779999999,366730000
19971231,970.840027,975.0200199999999,967.409973,970.429993,467280000
19971230,953.349976,970.840027,953.349976,970.840027,499500000
19971229,936.4600220000001,953.9500119999999,936.4600220000001,953.349976,443160000
19971226,932.7000119999999,939.98999,932.7000119999999,936.4600220000001,154900000
19971224,939.1300050000001,942.8800050000001,932.7000119999999,932.7000119999999,265980000
19971223,953.7000119999999,954.51001,938.909973,939.1300050000001,515070000
19971222,946.7800289999999,956.7299800000001,946.25,953.7000119999999,530670000
19971219,955.2999880000001,955.2999880000001,924.919983,946.7800289999999,793200000
19971218,965.5399779999999,965.5399779999999,950.5499880000001,955.2999880000001,618870000
19971217,968.0399779999999,974.2999880000001,964.25,965.5399779999999,618900000
19971216,963.3900150000001,973.0,963.3900150000001,968.0399779999999,623320000
19971215,953.3900150000001,965.9600220000001,953.3900150000001,963.3900150000001,597150000
19971212,954.9400019999999,961.320007,947.0,953.3900150000001,579280000
19971211,969.7899779999999,969.7899779999999,951.8900150000001,954.9400019999999,631770000
19971210,975.7800289999999,975.7800289999999,962.679993,969.7899779999999,602290000
19971209,982.3699949999999,982.3699949999999,973.8099980000001,975.7800289999999,539130000
19971208,983.7899779999999,985.669983,979.570007,982.3699949999999,490320000
19971205,973.099976,986.25,969.099976,983.7899779999999,563590000
19971204,976.7700199999999,983.3599849999999,971.3699949999999,973.099976,633470000
19971203,971.679993,980.8099980000001,966.159973,976.7700199999999,624610000
19971202,974.7800289999999,976.2000119999999,969.830017,971.679993,576120000
19971201,955.400024,974.7700199999999,955.400024,974.7700199999999,590300000
19971128,951.6400150000001,959.1300050000001,951.6400150000001,955.400024,189070000
19971126,950.820007,956.4699710000001,950.820007,951.6400150000001,487750000
19971125,946.669983,954.4699710000001,944.7100220000001,950.820007,587890000
19971124,963.090027,963.090027,945.2199710000001,946.669983,514920000
19971121,958.9799800000001,964.5499880000001,954.599976,963.090027,611000000
19971120,944.590027,961.830017,944.590027,958.9799800000001,602610000
19971119,938.2299800000001,947.2800289999999,934.830017,944.590027,542720000
19971118,946.2000119999999,947.650024,937.429993,938.2299800000001,521380000
19971117,928.349976,949.659973,928.349976,946.2000119999999,576540000
19971114,916.659973,930.4400019999999,915.340027,928.349976,635760000
19971113,905.9600220000001,917.7899779999999,900.6099849999999,916.659973,653960000
19971112,923.7800289999999,923.8800050000001,905.340027,905.9600220000001,585340000
19971111,921.1300050000001,928.2899779999999,919.6300050000001,923.7800289999999,435660000
19971110,927.51001,935.900024,920.26001,921.1300050000001,464140000
19971107,938.0300289999999,938.0300289999999,915.3900150000001,927.51001,569980000
19971106,942.76001,942.849976,934.159973,938.0300289999999,522890000
19971105,940.76001,949.6199949999999,938.159973,942.76001,565680000
19971104,938.98999,941.400024,932.659973,940.76001,541590000
19971103,914.6199949999999,939.0200199999999,914.6199949999999,938.98999,564740000
19971031,903.679993,919.929993,903.679993,914.6199949999999,638070000
19971030,919.159973,923.2800289999999,903.679993,903.679993,712230000
19971029,921.849976,935.23999,913.8800050000001,919.159973,777660000
19971028,876.98999,923.090027,855.2700199999999,921.849976,1202550000
19971027,941.6400150000001,941.6400150000001,876.7299800000001,876.98999,693730000
19971024,950.6900019999999,960.0399779999999,937.5499880000001,941.6400150000001,677630000
19971023,968.48999,968.48999,944.159973,950.6900019999999,673270000
19971022,972.2800289999999,972.6099849999999,965.659973,968.48999,613490000
19971021,955.6099849999999,972.5599980000001,955.6099849999999,972.2800289999999,582310000
19971020,944.159973,955.7199710000001,941.429993,955.6099849999999,483880000
19971017,955.2299800000001,955.2299800000001,931.580017,944.159973,624980000
19971016,965.7199710000001,973.3800050000001,950.7700199999999,955.25,597010000
19971015,970.2800289999999,970.2800289999999,962.75,965.7199710000001,505310000
19971014,968.099976,972.8599849999999,961.8699949999999,970.2800289999999,510330000
19971013,966.9799800000001,973.4600220000001,966.9500119999999,968.099976,354800000
19971010,970.6199949999999,970.6199949999999,963.419983,966.9799800000001,500680000
19971009,973.840027,974.7199710000001,963.340027,970.6199949999999,551840000
19971008,983.1199949999999,983.1199949999999,968.650024,973.840027,573110000
19971007,972.6900019999999,983.1199949999999,971.9500119999999,983.1199949999999,551970000
19971006,965.0300289999999,974.159973,965.0300289999999,972.6900019999999,495620000
19971003,960.4600220000001,975.4699710000001,955.1300050000001,965.0300289999999,623370000
19971002,955.409973,960.4600220000001,952.9400019999999,960.4600220000001,474760000
19971001,947.2800289999999,956.7100220000001,947.2800289999999,955.409973,598660000
19970930,953.340027,955.169983,947.2800289999999,947.2800289999999,587500000
19970929,945.2199710000001,953.9600220000001,941.9400019999999,953.340027,477100000
19970926,937.909973,946.4400019999999,937.909973,945.2199710000001,505340000
19970925,944.4799800000001,947.0,937.3800050000001,937.909973,524880000
19970924,951.929993,959.7800289999999,944.070007,944.4799800000001,639460000
19970923,955.429993,955.7800289999999,948.070007,951.929993,522930000
19970922,950.51001,960.590027,950.51001,955.429993,490900000
19970919,947.2899779999999,952.349976,943.900024,950.51001,631040000
19970918,943.0,958.1900019999999,943.0,947.2899779999999,566830000
19970917,945.6400150000001,950.2899779999999,941.98999,943.0,590550000
19970916,919.7700199999999,947.659973,919.7700199999999,945.6400150000001,636380000
19970915,923.909973,928.900024,919.409973,919.7700199999999,468030000
19970912,912.590027,925.0499880000001,906.7000119999999,923.909973,544150000
19970911,919.0300289999999,919.0300289999999,902.5599980000001,912.590027,575020000
19970910,933.6199949999999,933.6199949999999,918.76001,919.0300289999999,517620000
19970909,931.2000119999999,938.900024,927.2800289999999,933.6199949999999,502200000
19970908,929.0499880000001,936.5,929.0499880000001,931.2000119999999,466430000
19970905,930.8699949999999,940.3699949999999,924.0499880000001,929.0499880000001,536400000
19970904,927.8599849999999,933.3599849999999,925.590027,930.8699949999999,559310000
19970903,927.580017,935.900024,926.8699949999999,927.8599849999999,549060000
19970902,899.4699710000001,927.580017,899.4699710000001,927.580017,491870000
19970829,903.669983,907.2800289999999,896.820007,899.4699710000001,413910000
19970828,913.7000119999999,915.900024,898.650024,903.669983,486300000
19970827,913.0200199999999,916.2299800000001,903.830017,913.7000119999999,492150000
19970826,920.159973,922.4699710000001,911.7199710000001,913.0200199999999,449110000
19970825,923.5499880000001,930.929993,917.2899779999999,920.159973,388990000
19970822,925.0499880000001,925.0499880000001,905.419983,923.5399779999999,460160000
19970821,939.349976,939.4699710000001,921.349976,925.0499880000001,499000000
19970820,926.01001,939.349976,924.580017,939.349976,521270000
19970819,912.48999,926.01001,912.48999,926.01001,545630000
19970818,900.8099980000001,912.570007,893.340027,912.48999,514330000
19970815,924.7700199999999,924.7700199999999,900.8099980000001,900.8099980000001,537820000
19970814,922.0200199999999,930.070007,916.919983,924.7700199999999,530460000
19970813,926.5300289999999,935.7700199999999,916.5399779999999,922.0200199999999,587210000
19970812,937.0,942.98999,925.659973,926.5300289999999,499310000
19970811,933.5399779999999,938.5,925.3900150000001,937.0,480340000
19970808,951.1900019999999,951.1900019999999,925.73999,933.5399779999999,563420000
19970807,960.320007,964.169983,950.8699949999999,951.1900019999999,576030000
19970806,952.3699949999999,962.429993,949.4500119999999,960.320007,565200000
19970805,950.2999880000001,954.2100220000001,948.919983,952.3699949999999,525710000
19970804,947.1400150000001,953.179993,943.599976,950.2999880000001,456000000
19970801,954.2899779999999,955.349976,939.0399779999999,947.1400150000001,513750000
19970731,952.2899779999999,957.7299800000001,948.8900150000001,954.3099980000001,547830000
19970730,942.2899779999999,953.9799800000001,941.9799800000001,952.2899779999999,568470000
19970729,936.4500119999999,942.9600220000001,932.5599980000001,942.2899779999999,544540000
19970728,938.7899779999999,942.9699710000001,935.1900019999999,936.4500119999999,466920000
19970725,940.2999880000001,945.650024,936.090027,938.7899779999999,521510000
19970724,936.5599980000001,941.51001,926.909973,940.2999880000001,571020000
19970723,933.9799800000001,941.7999880000001,933.9799800000001,936.5599980000001,616930000
19970722,912.9400019999999,934.3800050000001,912.9400019999999,933.9799800000001,579590000
19970721,915.2999880000001,915.3800050000001,907.1199949999999,912.9400019999999,459500000
19970718,931.6099849999999,931.6099849999999,912.900024,915.2999880000001,589710000
19970717,936.590027,936.9600220000001,927.900024,931.6099849999999,629250000
19970716,925.76001,939.320007,925.76001,936.590027,647390000
19970715,918.3800050000001,926.150024,914.5200199999999,925.76001,598370000
19970714,916.679993,921.7800289999999,912.0200199999999,918.3800050000001,485960000
19970711,913.7800289999999,919.73999,913.1099849999999,916.679993,500050000
19970710,907.5399779999999,916.5399779999999,904.3099980000001,913.7800289999999,551340000
19970709,918.75,922.0300289999999,902.4799800000001,907.5399779999999,589110000
19970708,912.2000119999999,918.76001,911.5599980000001,918.75,526010000
19970707,916.919983,923.26001,909.6900019999999,912.2000119999999,518780000
19970703,904.0300289999999,917.820007,904.0300289999999,916.919983,374680000
19970702,891.0300289999999,904.0499880000001,891.0300289999999,904.0300289999999,526970000
19970701,885.1400150000001,893.8800050000001,884.5399779999999,891.0300289999999,544190000
19970630,887.2999880000001,892.6199949999999,879.820007,885.1400150000001,561540000
19970627,883.679993,894.7000119999999,883.679993,887.2999880000001,472540000
19970626,888.98999,893.2100220000001,879.320007,883.679993,499780000
19970625,896.340027,902.090027,882.23999,888.98999,603040000
19970624,878.6199949999999,896.75,878.6199949999999,896.340027,542650000
19970623,898.7000119999999,898.7000119999999,878.429993,878.6199949999999,492940000
19970620,897.98999,901.7700199999999,897.7700199999999,898.7000119999999,653110000
19970619,889.0599980000001,900.090027,888.98999,897.98999,536940000
19970618,894.419983,894.419983,887.0300289999999,889.0599980000001,491740000
19970617,893.900024,897.599976,886.1900019999999,894.419983,543010000
19970616,893.2700199999999,895.169983,891.2100220000001,893.900024,414280000
19970613,883.4799800000001,894.6900019999999,883.4799800000001,893.2700199999999,575810000
19970612,869.570007,884.340027,869.01001,883.4600220000001,592730000
19970611,865.2700199999999,870.659973,865.150024,869.570007,513740000
19970610,862.909973,870.0499880000001,862.179993,865.2700199999999,526980000
19970609,858.01001,865.1400150000001,858.01001,862.909973,465810000
19970606,843.429993,859.23999,843.3599849999999,858.01001,488940000
19970605,840.1099849999999,848.8900150000001,840.1099849999999,843.429993,452610000
19970604,845.4799800000001,845.5499880000001,838.820007,840.1099849999999,466690000
19970603,846.3599849999999,850.5599980000001,841.51001,845.4799800000001,527120000
19970602,848.2800289999999,851.340027,844.6099849999999,846.3599849999999,435950000
19970530,844.080017,851.8699949999999,831.869995,848.2800289999999,537200000
19970529,847.2100220000001,848.9600220000001,842.6099849999999,844.080017,462600000
19970528,849.7100220000001,850.9500119999999,843.2100220000001,847.2100220000001,487340000
19970527,847.0300289999999,851.5300289999999,840.9600220000001,849.7100220000001,436150000
19970523,835.659973,848.48999,835.659973,847.0300289999999,417030000
19970522,839.349976,841.909973,833.8599849999999,835.659973,426940000
19970521,841.659973,846.8699949999999,835.219971,839.349976,540730000
19970520,833.27002,841.9600220000001,826.409973,841.659973,450850000
19970519,829.75,835.919983,828.869995,833.27002,345140000
19970516,841.8800050000001,841.8800050000001,829.150024,829.75,486780000
19970515,836.039978,842.4500119999999,833.340027,841.8800050000001,458170000
19970514,833.130005,841.2899779999999,833.130005,836.039978,504960000
19970513,837.659973,838.48999,829.119995,833.130005,489760000
19970512,824.780029,838.5599980000001,824.780029,837.659973,459370000
19970509,820.26001,827.6900019999999,815.780029,824.780029,455690000
19970508,815.619995,829.090027,811.840027,820.26001,534120000
19970507,827.76001,827.76001,814.700012,815.619995,500580000
19970506,830.23999,832.289978,824.700012,827.76001,603680000
19970505,812.969971,830.289978,811.799988,830.289978,549410000
19970502,798.530029,812.98999,798.530029,812.969971,499770000
19970501,801.340027,802.950012,793.210022,798.530029,460380000
19970430,794.049988,804.130005,791.210022,801.340027,556070000
19970429,772.960022,794.4400019999999,772.960022,794.049988,547690000
19970428,765.369995,773.8900150000001,763.299988,772.960022,404470000
19970425,771.179993,771.179993,764.630005,765.369995,414350000
19970424,773.6400150000001,779.8900150000001,769.719971,771.179993,493640000
19970423,774.6099849999999,778.1900019999999,771.900024,773.6400150000001,489350000
19970422,760.369995,774.6400150000001,759.900024,774.6099849999999,507500000
19970421,766.340027,767.3900150000001,756.380005,760.369995,397300000
19970418,761.77002,767.929993,761.77002,766.340027,468940000
19970417,763.530029,768.549988,760.48999,761.77002,503760000
19970416,754.719971,763.530029,751.98999,763.530029,498820000
19970415,743.72998,754.719971,743.72998,754.719971,507370000
19970414,737.650024,743.72998,733.539978,743.72998,406800000
19970411,758.340027,758.340027,737.6400150000001,737.650024,444380000
19970410,760.599976,763.72998,757.650024,758.340027,421790000
19970409,766.119995,769.530029,759.150024,760.599976,451500000
19970408,762.130005,766.25,758.3599849999999,766.119995,450790000
19970407,757.900024,764.820007,757.900024,762.130005,453790000
19970404,750.320007,757.900024,744.039978,757.900024,544580000
19970403,750.1099849999999,751.039978,744.400024,750.320007,498010000
19970402,759.6400150000001,759.650024,747.590027,750.1099849999999,478210000
19970401,757.119995,761.48999,751.26001,759.6400150000001,515770000
19970331,773.880005,773.880005,756.130005,757.119995,555880000
19970327,790.5,792.580017,767.320007,773.880005,476790000
19970326,789.070007,794.8900150000001,786.77002,790.5,506670000
19970325,790.8900150000001,798.1099849999999,788.3900150000001,789.070007,487520000
19970324,784.099976,791.01001,780.789978,790.8900150000001,451970000
19970321,782.650024,786.4400019999999,782.650024,784.099976,638760000
19970320,785.77002,786.289978,778.039978,782.650024,497480000
19970319,789.659973,791.590027,780.030029,785.77002,535580000
19970318,795.710022,797.179993,785.469971,789.659973,467330000
19970317,793.169983,796.280029,782.97998,795.710022,495260000
19970314,789.5599980000001,796.880005,789.5599980000001,793.169983,491540000
19970313,804.26001,804.26001,789.4400019999999,789.5599980000001,507560000
19970312,811.340027,811.340027,801.070007,804.26001,490200000
19970311,813.650024,814.900024,810.77002,811.340027,493250000
19970310,804.969971,813.659973,803.659973,813.650024,468780000
19970307,798.5599980000001,808.1900019999999,798.5599980000001,804.969971,508270000
19970306,801.98999,804.1099849999999,797.5,798.5599980000001,540310000
19970305,790.950012,801.98999,790.950012,801.98999,532500000
19970304,795.3099980000001,798.929993,789.97998,790.950012,537890000
19970303,790.820007,795.3099980000001,785.659973,795.3099980000001,437220000
19970228,795.070007,795.700012,788.5,790.820007,508280000
19970227,805.679993,805.679993,795.0599980000001,795.070007,464660000
19970226,812.099976,812.700012,798.130005,805.679993,573920000
19970225,810.280029,812.849976,807.650024,812.030029,527450000
19970224,801.77002,810.6400150000001,798.419983,810.280029,462450000
19970221,802.799988,804.9400019999999,799.98999,801.77002,478450000
19970220,812.48999,812.48999,800.349976,802.799988,492220000
19970219,816.289978,817.679993,811.200012,812.48999,519350000
19970218,808.47998,816.289978,806.340027,816.289978,474110000
19970214,811.820007,812.200012,808.150024,808.47998,491540000
19970213,802.77002,812.929993,802.77002,811.820007,593710000
19970212,789.590027,802.77002,789.590027,802.77002,563890000
19970211,785.429993,789.599976,780.950012,789.590027,483090000
19970210,789.5599980000001,793.460022,784.6900019999999,785.429993,471590000
19970207,780.150024,789.719971,778.1900019999999,789.5599980000001,540910000
19970206,778.280029,780.349976,774.450012,780.150024,519660000
19970205,789.26001,792.710022,773.429993,778.280029,580520000
19970204,786.72998,789.280029,783.679993,789.26001,506530000
19970203,786.159973,787.1400150000001,783.119995,786.72998,463600000
19970131,784.169983,791.8599849999999,784.169983,786.159973,578550000
19970130,772.5,784.169983,772.5,784.169983,524160000
19970129,765.02002,772.700012,765.02002,772.5,498390000
19970128,765.02002,776.320007,761.75,765.02002,541580000
19970127,770.52002,771.429993,764.179993,765.02002,445760000
19970124,777.5599980000001,778.210022,768.169983,770.52002,542920000
19970123,786.22998,794.669983,776.6400150000001,777.5599980000001,685070000
19970122,782.719971,786.22998,779.5599980000001,786.22998,589230000
19970121,776.700012,783.719971,772.0,782.719971,571280000
19970120,776.169983,780.080017,774.1900019999999,776.700012,440470000
19970117,769.75,776.369995,769.719971,776.169983,534640000
19970116,767.200012,772.049988,765.25,769.75,537290000
19970115,768.8599849999999,770.950012,763.719971,767.200012,524990000
19970114,759.51001,772.039978,759.51001,768.8599849999999,531600000
19970113,759.5,762.849976,756.6900019999999,759.51001,445400000
19970110,754.849976,759.650024,746.919983,759.5,545850000
19970109,748.409973,757.679993,748.409973,754.849976,555370000
19970108,753.22998,755.719971,747.710022,748.409973,557510000
19970107,747.650024,753.26001,742.179993,753.22998,538220000
19970106,748.030029,753.3099980000001,743.820007,747.650024,531350000
19970103,737.01001,748.23999,737.01001,748.030029,452970000
19970102,740.73999,742.8099980000001,729.549988,737.01001,463230000
19961231,753.849976,753.950012,740.73999,740.73999,399760000
19961230,756.789978,759.200012,752.72998,753.849976,339060000
19961227,755.820007,758.75,754.820007,756.789978,253810000
19961226,751.030029,757.070007,751.02002,755.820007,254630000
19961224,746.919983,751.030029,746.919983,751.030029,165140000
19961223,748.869995,750.400024,743.280029,746.919983,343280000
19961220,745.76001,755.409973,745.76001,748.869995,654340000
19961219,731.539978,746.0599980000001,731.539978,745.76001,526410000
19961218,726.039978,732.76001,726.039978,731.539978,500490000
19961217,720.97998,727.669983,716.6900019999999,726.039978,519840000
19961216,728.6400150000001,732.679993,719.400024,720.97998,447560000
19961213,729.330017,731.400024,721.969971,728.6400150000001,458540000
19961212,740.72998,744.8599849999999,729.299988,729.299988,492920000
19961211,747.539978,747.539978,732.75,740.72998,494210000
19961210,749.76001,753.429993,747.02002,747.539978,446120000
19961209,739.599976,749.76001,739.599976,749.76001,381570000
19961206,744.380005,744.380005,726.8900150000001,739.599976,500860000
19961205,745.099976,747.650024,742.6099849999999,744.380005,483710000
19961204,748.280029,748.400024,738.460022,745.099976,498240000
19961203,756.5599980000001,761.75,747.580017,748.280029,516160000
19961202,757.02002,757.030029,751.48999,756.5599980000001,412520000
19961129,755.0,758.27002,755.0,757.02002,14990000
19961127,755.960022,757.299988,753.179993,755.0,377780000
19961126,757.030029,762.119995,752.830017,755.960022,527380000
19961125,748.72998,757.049988,747.98999,757.030029,475260000
19961122,742.75,748.72998,742.75,748.72998,525210000
19961121,743.950012,745.200012,741.080017,742.75,464430000
19961120,742.159973,746.98999,740.400024,743.950012,497900000
19961119,737.02002,742.179993,736.869995,742.159973,461980000
19961118,737.619995,739.23999,734.3900150000001,737.02002,388520000
19961115,735.880005,741.919983,735.150024,737.619995,529100000
19961114,731.130005,735.98999,729.200012,735.880005,480350000
19961113,729.5599980000001,732.1099849999999,728.030029,731.130005,429840000
19961112,731.869995,733.039978,728.200012,729.5599980000001,471740000
19961111,730.820007,732.599976,729.9400019999999,731.869995,353960000
19961108,727.650024,730.820007,725.219971,730.820007,402320000
19961107,724.590027,729.48999,722.22998,727.650024,502530000
19961106,714.1400150000001,724.599976,712.830017,724.590027,509600000
19961105,706.72998,714.5599980000001,706.72998,714.1400150000001,486660000
19961104,703.77002,707.02002,702.840027,706.72998,398790000
19961101,705.27002,708.599976,701.299988,703.77002,465510000
19961031,700.900024,706.6099849999999,700.349976,705.27002,482840000
19961030,701.5,703.4400019999999,700.049988,700.900024,437770000
19961029,697.26001,703.25,696.219971,701.5,443890000
19961028,700.919983,705.400024,697.25,697.26001,383620000
19961025,702.289978,704.1099849999999,700.530029,700.919983,367640000
19961024,707.27002,708.25,702.1099849999999,702.289978,418970000
19961023,706.570007,707.3099980000001,700.97998,707.27002,442170000
19961022,709.849976,709.849976,704.549988,706.570007,410790000
19961021,710.820007,714.099976,707.710022,709.849976,414630000
19961018,706.98999,711.039978,706.1099849999999,710.820007,473020000
19961017,705.0,708.52002,704.76001,706.98999,478550000
19961016,702.570007,704.419983,699.150024,704.409973,441410000
19961015,703.539978,708.070007,699.070007,702.570007,458980000
19961014,700.659973,705.159973,700.659973,703.539978,322000000
19961011,694.6099849999999,700.669983,694.6099849999999,700.659973,396050000
19961010,696.73999,696.820007,693.340027,694.6099849999999,394950000
19961009,700.6400150000001,702.3599849999999,694.419983,696.73999,408450000
19961008,703.340027,705.76001,699.880005,700.6400150000001,435070000
19961007,701.460022,704.169983,701.3900150000001,703.340027,380750000
19961004,692.780029,701.73999,692.780029,701.460022,463940000
19961003,694.01001,694.8099980000001,691.780029,692.780029,386500000
19961002,689.080017,694.820007,689.080017,694.01001,440130000
19961001,687.3099980000001,689.539978,684.4400019999999,689.080017,421550000
19960930,686.1900019999999,690.1099849999999,686.030029,687.330017,388570000
19960927,685.8599849999999,687.1099849999999,683.72998,686.1900019999999,414760000
19960926,685.830017,690.150024,683.77002,685.8599849999999,500870000
19960925,685.6099849999999,688.26001,684.919983,685.830017,451710000
19960924,686.47998,690.880005,683.539978,685.6099849999999,460150000
19960923,687.030029,687.030029,681.01001,686.47998,297760000
19960920,683.0,687.070007,683.0,687.030029,519420000
19960919,681.469971,684.070007,679.0599980000001,683.0,398580000
19960918,682.9400019999999,683.77002,679.75,681.469971,396600000
19960917,683.97998,685.799988,679.960022,682.9400019999999,449850000
19960916,680.539978,686.47998,680.530029,683.97998,430080000
19960913,671.150024,681.3900150000001,671.150024,680.539978,488360000
19960912,667.280029,673.070007,667.280029,671.150024,398820000
19960911,663.8099980000001,667.72998,661.789978,667.280029,376880000
19960910,663.76001,665.570007,661.549988,663.8099980000001,372960000
19960909,655.679993,663.77002,655.679993,663.76001,311530000
19960906,649.4400019999999,658.210022,649.4400019999999,655.679993,348710000
19960905,655.6099849999999,655.6099849999999,648.8900150000001,649.4400019999999,361430000
19960904,654.719971,655.820007,652.929993,655.6099849999999,351290000
19960903,651.98999,655.130005,643.969971,654.719971,345740000
19960830,657.400024,657.710022,650.52002,651.98999,258380000
19960829,664.8099980000001,664.8099980000001,655.349976,657.400024,321120000
19960828,666.400024,667.409973,664.3900150000001,664.8099980000001,296440000
19960827,663.880005,666.400024,663.5,666.400024,310520000
19960826,667.030029,667.030029,662.3599849999999,663.880005,281430000
19960823,670.679993,670.679993,664.929993,667.030029,308010000
19960822,665.070007,670.679993,664.880005,670.679993,354950000
19960821,665.6900019999999,665.6900019999999,662.159973,665.070007,348820000
19960820,666.580017,666.98999,665.150024,665.6900019999999,334960000
19960819,665.210022,667.119995,665.0,666.580017,294080000
19960816,662.280029,666.340027,662.26001,665.210022,337650000
19960815,662.049988,664.179993,660.6400150000001,662.280029,323950000
19960814,660.200012,662.419983,658.469971,662.049988,343460000
19960813,665.77002,665.77002,659.130005,660.200012,362470000
19960812,662.099976,665.77002,658.950012,665.77002,312170000
19960809,662.590027,665.369995,660.3099980000001,662.099976,327280000
19960808,664.159973,664.169983,661.280029,662.590027,334570000
19960807,662.380005,664.6099849999999,660.0,664.159973,394340000
19960806,660.22998,662.75,656.830017,662.380005,347290000
19960805,662.48999,663.6400150000001,659.030029,660.22998,307240000
19960802,650.02002,662.48999,650.02002,662.48999,442080000
19960801,639.950012,650.659973,639.48999,650.02002,439110000
19960731,635.26001,640.539978,633.73999,639.950012,403560000
19960730,630.909973,635.26001,629.219971,635.26001,341090000
19960729,635.900024,635.900024,630.900024,630.909973,281560000
19960726,631.169983,636.22998,631.169983,635.900024,349900000
19960725,626.650024,633.570007,626.650024,631.169983,405390000
19960724,626.1900019999999,629.099976,616.429993,626.650024,463030000
19960723,633.789978,637.700012,625.650024,626.869995,421900000
19960722,638.72998,638.72998,630.380005,633.77002,327300000
19960719,643.51001,643.51001,635.5,638.72998,408070000
19960718,634.070007,644.4400019999999,633.289978,643.5599980000001,474460000
19960717,628.369995,636.6099849999999,628.369995,634.070007,513830000
19960716,629.799988,631.98999,605.880005,628.369995,682980000
19960715,646.1900019999999,646.1900019999999,629.6900019999999,629.799988,419020000
19960712,645.669983,647.6400150000001,640.210022,646.1900019999999,396740000
19960711,656.0599980000001,656.0599980000001,639.52002,645.669983,520470000
19960710,654.75,656.27002,648.3900150000001,656.0599980000001,421350000
19960709,652.539978,656.599976,652.539978,654.75,400170000
19960708,657.4400019999999,657.650024,651.130005,652.539978,367560000
19960705,672.400024,672.400024,657.409973,657.4400019999999,181470000
19960703,673.6099849999999,673.6400150000001,670.210022,672.400024,336260000
19960702,675.880005,675.880005,672.549988,673.6099849999999,388000000
19960701,670.630005,675.880005,670.630005,675.880005,345750000
19960628,668.549988,672.679993,668.549988,670.630005,470460000
19960627,664.3900150000001,668.900024,661.5599980000001,668.549988,405580000
19960626,668.47998,668.48999,663.669983,664.3900150000001,386520000
19960625,668.849976,670.650024,667.289978,668.47998,391900000
19960624,666.840027,671.070007,666.840027,668.849976,333840000
19960621,662.099976,666.840027,662.099976,666.840027,520340000
19960620,661.960022,664.960022,658.75,662.099976,441060000
