Date,US High Yied,US Investment Grade,Emerging Investment Grade,Emerging High Yield OAS,Emerging Investment Grade OAS,US High Yield OAS,US Investment Grade OAS,US 10 Year -2 Year Gov Spread
19970226,478.56894736842105,100.0,100.0,7.51,2.5,2.520526315789474,2.0,47.15
19970225,478.1584210526316,100.0,100.0,7.51,2.5,2.535789473684211,2.0,34.75
19970224,477.7478947368421,100.0,100.0,7.51,2.5,2.5510526315789477,2.0,52.1
19970221,477.3373684210526,100.0,100.0,7.51,2.5,2.566315789473684,2.0,52.1
19970220,476.9268421052631,100.0,100.0,7.51,2.5,2.581578947368421,2.0,54.95
19970219,476.51631578947365,100.0,100.0,7.51,2.5,2.596842105263158,2.0,47.6
19970218,476.1057894736842,100.0,100.0,7.51,2.5,2.6121052631578947,2.0,46.95
19970214,475.6952631578947,100.0,100.0,7.51,2.5,2.6273684210526316,2.0,50.35
19970213,475.28473684210525,100.0,100.0,7.51,2.5,2.6426315789473684,2.0,54.6
19970212,474.8742105263158,100.0,100.0,7.51,2.5,2.6578947368421053,2.0,60.8
19970211,474.4636842105263,100.0,100.0,7.51,2.5,2.673157894736842,2.0,54.95
19970210,474.05315789473684,100.0,100.0,7.51,2.5,2.688421052631579,2.0,53.9
19970207,473.6426315789474,100.0,100.0,7.51,2.5,2.7036842105263155,2.0,54.9
19970206,473.23210526315785,100.0,100.0,7.51,2.5,2.7189473684210523,2.0,63.4
19970205,472.8215789473684,100.0,100.0,7.51,2.5,2.734210526315789,2.0,56.6
19970204,472.4110526315789,100.0,100.0,7.51,2.5,2.749473684210526,2.0,53.25
19970203,472.00052631578944,100.0,100.0,7.51,2.5,2.764736842105263,2.0,59.05
19970131,471.59,100.0,100.0,7.51,2.5,2.78,2.0,61.95
19970130,471.37285714285713,100.0,100.0,7.51,2.5,2.7847619047619045,2.0,67.8
19970129,471.1557142857143,100.0,100.0,7.51,2.5,2.7895238095238093,2.0,62.5
19970128,470.9385714285714,100.0,100.0,7.51,2.5,2.794285714285714,2.0,60.85
19970127,470.72142857142853,100.0,100.0,7.51,2.5,2.799047619047619,2.0,63.6
19970124,470.5042857142857,100.0,100.0,7.51,2.5,2.8038095238095235,2.0,51.95
19970123,470.28714285714284,100.0,100.0,7.51,2.5,2.8085714285714283,2.0,52.8
19970122,470.07,100.0,100.0,7.51,2.5,2.813333333333333,2.0,51.2
19970121,469.8528571428571,100.0,100.0,7.51,2.5,2.8180952380952378,2.0,53.65
19970117,469.63571428571424,100.0,100.0,7.51,2.5,2.8228571428571425,2.0,56.95
19970116,469.4185714285714,100.0,100.0,7.51,2.5,2.8276190476190473,2.0,58.05
19970115,469.20142857142855,100.0,100.0,7.51,2.5,2.8323809523809524,2.0,53.8
19970114,468.9842857142857,100.0,100.0,7.51,2.5,2.837142857142857,2.0,56.8
19970113,468.76714285714286,100.0,100.0,7.51,2.5,2.841904761904762,2.0,65.0
19970110,468.54999999999995,100.0,100.0,7.51,2.5,2.8466666666666667,2.0,55.95
19970109,468.3328571428571,100.0,100.0,7.51,2.5,2.8514285714285714,2.0,46.3
19970108,468.11571428571426,100.0,100.0,7.51,2.5,2.856190476190476,2.0,66.3
19970107,467.8985714285714,100.0,100.0,7.51,2.5,2.860952380952381,2.0,55.65
19970106,467.68142857142857,100.0,100.0,7.51,2.5,2.8657142857142857,2.0,57.85
19970103,467.46428571428567,100.0,100.0,7.51,2.5,2.8704761904761904,2.0,54.55
19970102,467.2471428571428,100.0,100.0,7.51,2.5,2.875238095238095,2.0,57.8
19961231,467.03,100.0,100.0,7.51,2.5,2.88,2.0,54.15
19961230,466.8719047619047,100.0,100.0,7.51,2.5,2.9,2.0,43.2
19961227,466.7138095238095,100.0,100.0,7.51,2.5,2.92,2.0,49.9
19961226,466.55571428571426,100.0,100.0,7.51,2.5,2.94,2.0,54.6
19961224,466.397619047619,100.0,100.0,7.51,2.5,2.96,2.0,50.6
19961223,466.2395238095238,100.0,100.0,7.51,2.5,2.98,2.0,50.4
19961220,466.08142857142855,100.0,100.0,7.51,2.5,3.0,2.0,52.6
19961219,465.9233333333333,100.0,100.0,7.51,2.5,3.02,2.0,49.4
19961218,465.7652380952381,100.0,100.0,7.51,2.5,3.04,2.0,65.5
19961217,465.60714285714283,100.0,100.0,7.51,2.5,3.06,2.0,51.3
19961216,465.4490476190476,100.0,100.0,7.51,2.5,3.08,2.0,52.0
19961213,465.2909523809524,100.0,100.0,7.51,2.5,3.0999999999999996,2.0,51.75
19961212,465.1328571428571,100.0,100.0,7.51,2.5,3.1199999999999997,2.0,64.2
19961211,464.97476190476186,100.0,100.0,7.51,2.5,3.1399999999999997,2.0,59.95
19961210,464.81666666666666,100.0,100.0,7.51,2.5,3.1599999999999997,2.0,41.05
19961209,464.6585714285714,100.0,100.0,7.51,2.5,3.1799999999999997,2.0,47.45
19961206,464.50047619047615,100.0,100.0,7.51,2.5,3.1999999999999997,2.0,57.65
19961205,464.34238095238095,100.0,100.0,7.51,2.5,3.2199999999999998,2.0,52.75
19961204,464.1842857142857,100.0,100.0,7.51,2.5,3.2399999999999998,2.0,39.25
19961203,464.02619047619044,100.0,100.0,7.51,2.5,3.26,2.0,43.15
19961202,463.86809523809524,100.0,100.0,7.51,2.5,3.28,2.0,45.65
19961129,463.71,100.0,100.0,7.51,2.5,3.3,2.0,44.35
19961127,463.23789473684207,100.0,100.0,7.51,2.5,3.296315789473684,2.0,47.85
19961126,462.7657894736842,100.0,100.0,7.51,2.5,3.2926315789473684,2.0,49.15
19961125,462.2936842105263,100.0,100.0,7.51,2.5,3.2889473684210526,2.0,46.95
19961122,461.8215789473684,100.0,100.0,7.51,2.5,3.285263157894737,2.0,47.15
19961121,461.3494736842105,100.0,100.0,7.51,2.5,3.2815789473684207,2.0,45.45
19961120,460.8773684210526,100.0,100.0,7.51,2.5,3.277894736842105,2.0,46.55
19961119,460.40526315789475,100.0,100.0,7.51,2.5,3.2742105263157892,2.0,49.95
19961118,459.93315789473684,100.0,100.0,7.51,2.5,3.2705263157894735,2.0,53.85
19961115,459.4610526315789,100.0,100.0,7.51,2.5,3.2668421052631578,2.0,50.75
19961114,458.98894736842107,100.0,100.0,7.51,2.5,3.263157894736842,2.0,48.75
19961113,458.51684210526315,100.0,100.0,7.51,2.5,3.2594736842105263,2.0,55.35
19961112,458.04473684210524,100.0,100.0,7.51,2.5,3.2557894736842106,2.0,49.15
19961108,457.5726315789474,100.0,100.0,7.51,2.5,3.252105263157895,2.0,50.35
19961107,457.10052631578947,100.0,100.0,7.51,2.5,3.248421052631579,2.0,47.45
19961106,456.6284210526316,100.0,100.0,7.51,2.5,3.244736842105263,2.0,57.65
19961105,456.1563157894737,100.0,100.0,7.51,2.5,3.241052631578947,2.0,52.05
19961104,455.6842105263158,100.0,100.0,7.51,2.5,3.2373684210526315,2.0,62.95
19961101,455.2121052631579,100.0,100.0,7.51,2.5,3.2336842105263157,2.0,62.05
19961031,454.74,100.0,100.0,7.51,2.5,3.23,2.0,56.55
19961030,454.5822727272727,100.0,100.0,7.51,2.5,3.215,2.0,67.05
19961029,454.42454545454547,100.0,100.0,7.51,2.5,3.2,2.0,59.25
19961028,454.26681818181817,100.0,100.0,7.51,2.5,3.185,2.0,79.85
19961025,454.1090909090909,100.0,100.0,7.51,2.5,3.17,2.0,61.85
19961024,453.9513636363636,100.0,100.0,7.51,2.5,3.155,2.0,68.15
19961023,453.7936363636364,100.0,100.0,7.51,2.5,3.14,2.0,61.35
19961022,453.6359090909091,100.0,100.0,7.51,2.5,3.125,2.0,64.35
19961021,453.47818181818184,100.0,100.0,7.51,2.5,3.11,2.0,58.05
19961018,453.32045454545454,100.0,100.0,7.51,2.5,3.0949999999999998,2.0,61.95
19961017,453.1627272727273,100.0,100.0,7.51,2.5,3.08,2.0,62.95
19961016,453.005,100.0,100.0,7.51,2.5,3.065,2.0,70.45
19961015,452.8472727272727,100.0,100.0,7.51,2.5,3.05,2.0,64.55
19961011,452.68954545454545,100.0,100.0,7.51,2.5,3.035,2.0,64.15
19961010,452.53181818181815,100.0,100.0,7.51,2.5,3.02,2.0,69.55
19961009,452.3740909090909,100.0,100.0,7.51,2.5,3.005,2.0,55.65
19961008,452.2163636363636,100.0,100.0,7.51,2.5,2.9899999999999998,2.0,61.35
19961007,452.05863636363637,100.0,100.0,7.51,2.5,2.975,2.0,60.95
19961004,451.90090909090907,100.0,100.0,7.51,2.5,2.96,2.0,59.75
19961003,451.7431818181818,100.0,100.0,7.51,2.5,2.945,2.0,74.55
19961002,451.5854545454545,100.0,100.0,7.51,2.5,2.9299999999999997,2.0,61.15
19961001,451.4277272727273,100.0,100.0,7.51,2.5,2.915,2.0,66.35
19960930,451.27,100.0,100.0,7.51,2.5,2.9,2.0,67.75
19960927,450.739,100.0,100.0,7.51,2.5,2.9065,2.0,57.55
19960926,450.20799999999997,100.0,100.0,7.51,2.5,2.913,2.0,59.45
19960925,449.67699999999996,100.0,100.0,7.51,2.5,2.9194999999999998,2.0,63.75
19960924,449.14599999999996,100.0,100.0,7.51,2.5,2.9259999999999997,2.0,68.05
19960923,448.615,100.0,100.0,7.51,2.5,2.9325,2.0,69.65
19960920,448.084,100.0,100.0,7.51,2.5,2.939,2.0,60.35
19960919,447.553,100.0,100.0,7.51,2.5,2.9455,2.0,60.25
19960918,447.022,100.0,100.0,7.51,2.5,2.952,2.0,56.65
19960917,446.491,100.0,100.0,7.51,2.5,2.9585,2.0,59.95
19960916,445.96,100.0,100.0,7.51,2.5,2.965,2.0,48.05
19960913,445.429,100.0,100.0,7.51,2.5,2.9715,2.0,60.85
19960912,444.89799999999997,100.0,100.0,7.51,2.5,2.9779999999999998,2.0,75.85
19960911,444.36699999999996,100.0,100.0,7.51,2.5,2.9844999999999997,2.0,65.05
19960910,443.83599999999996,100.0,100.0,7.51,2.5,2.9909999999999997,2.0,61.05
19960909,443.30499999999995,100.0,100.0,7.51,2.5,2.9974999999999996,2.0,55.75
19960906,442.774,100.0,100.0,7.51,2.5,3.004,2.0,64.45
19960905,442.243,100.0,100.0,7.51,2.5,3.0105,2.0,66.45
19960904,441.712,100.0,100.0,7.51,2.5,3.017,2.0,52.95
19960903,441.181,100.0,100.0,7.51,2.5,3.0235,2.0,51.95
19960830,440.65,100.0,100.0,7.51,2.5,3.03,2.0,59.75
19960829,440.4359090909091,100.0,100.0,7.51,2.5,3.039090909090909,2.0,51.05
19960828,440.22181818181815,100.0,100.0,7.51,2.5,3.048181818181818,2.0,55.45
19960827,440.00772727272727,100.0,100.0,7.51,2.5,3.057272727272727,2.0,60.65
19960826,439.7936363636363,100.0,100.0,7.51,2.5,3.0663636363636364,2.0,64.75
19960823,439.57954545454544,100.0,100.0,7.51,2.5,3.075454545454545,2.0,58.35
19960822,439.36545454545455,100.0,100.0,7.51,2.5,3.0845454545454545,2.0,50.35
19960821,439.1513636363636,100.0,100.0,7.51,2.5,3.0936363636363633,2.0,62.35
19960820,438.9372727272727,100.0,100.0,7.51,2.5,3.1027272727272726,2.0,60.05
19960819,438.7231818181818,100.0,100.0,7.51,2.5,3.111818181818182,2.0,63.15
19960816,438.5090909090909,100.0,100.0,7.51,2.5,3.1209090909090906,2.0,59.95
19960815,438.29499999999996,100.0,100.0,7.51,2.5,3.13,2.0,66.95
19960814,438.0809090909091,100.0,100.0,7.51,2.5,3.139090909090909,2.0,59.25
19960813,437.8668181818182,100.0,100.0,7.51,2.5,3.148181818181818,2.0,63.55
19960812,437.65272727272725,100.0,100.0,7.51,2.5,3.1572727272727272,2.0,50.15
19960809,437.43863636363636,100.0,100.0,7.51,2.5,3.1663636363636365,2.0,59.15
19960808,437.2245454545454,100.0,100.0,7.51,2.5,3.1754545454545453,2.0,65.05
19960807,437.01045454545454,100.0,100.0,7.51,2.5,3.1845454545454546,2.0,57.85
19960806,436.79636363636365,100.0,100.0,7.51,2.5,3.1936363636363634,2.0,57.55
19960805,436.5822727272727,100.0,100.0,7.51,2.5,3.2027272727272726,2.0,59.45
19960802,436.3681818181818,100.0,100.0,7.51,2.5,3.211818181818182,2.0,57.25
19960801,436.1540909090909,100.0,100.0,7.51,2.5,3.2209090909090907,2.0,72.75
19960731,435.94,100.0,100.0,7.51,2.5,3.23,2.0,71.25
19960730,435.84818181818184,100.0,100.0,7.51,2.5,3.227272727272727,2.0,65.95
19960729,435.75636363636363,100.0,100.0,7.51,2.5,3.2245454545454546,2.0,65.15
19960726,435.6645454545455,100.0,100.0,7.51,2.5,3.2218181818181817,2.0,51.55
19960725,435.57272727272726,100.0,100.0,7.51,2.5,3.2190909090909092,2.0,57.05
19960724,435.4809090909091,100.0,100.0,7.51,2.5,3.2163636363636363,2.0,61.35
19960723,435.3890909090909,100.0,100.0,7.51,2.5,3.2136363636363634,2.0,52.95
19960722,435.29727272727274,100.0,100.0,7.51,2.5,3.210909090909091,2.0,62.35
19960719,435.20545454545453,100.0,100.0,7.51,2.5,3.208181818181818,2.0,55.55
19960718,435.1136363636364,100.0,100.0,7.51,2.5,3.2054545454545456,2.0,52.85
19960717,435.02181818181816,100.0,100.0,7.51,2.5,3.2027272727272726,2.0,70.45
19960716,434.93,100.0,100.0,7.51,2.5,3.2,2.0,62.35
19960715,434.83818181818185,100.0,100.0,7.51,2.5,3.1972727272727273,2.0,67.45
19960712,434.74636363636364,100.0,100.0,7.51,2.5,3.1945454545454544,2.0,57.35
19960711,434.6545454545455,100.0,100.0,7.51,2.5,3.191818181818182,2.0,59.95
19960710,434.5627272727273,100.0,100.0,7.51,2.5,3.189090909090909,2.0,65.65
19960709,434.4709090909091,100.0,100.0,7.51,2.5,3.1863636363636365,2.0,69.75
19960708,434.3790909090909,100.0,100.0,7.51,2.5,3.1836363636363636,2.0,67.35
19960705,434.28727272727275,100.0,100.0,7.51,2.5,3.1809090909090907,2.0,58.65
19960703,434.19545454545454,100.0,100.0,7.51,2.5,3.178181818181818,2.0,61.65
19960702,434.1036363636364,100.0,100.0,7.51,2.5,3.1754545454545453,2.0,62.95
19960701,434.01181818181817,100.0,100.0,7.51,2.5,3.172727272727273,2.0,54.05
19960628,433.92,100.0,100.0,7.51,2.5,3.17,2.0,55.35
19960627,433.742,100.0,100.0,7.51,2.5,3.1614999999999998,2.0,72.55
19960626,433.564,100.0,100.0,7.51,2.5,3.153,2.0,67.65
19960625,433.386,100.0,100.0,7.51,2.5,3.1445,2.0,61.35
19960624,433.208,100.0,100.0,7.51,2.5,3.136,2.0,65.95
19960621,433.03000000000003,100.0,100.0,7.51,2.5,3.1275,2.0,64.45
19960620,432.85200000000003,100.0,100.0,7.51,2.5,3.1189999999999998,2.0,66.25
19960619,432.67400000000004,100.0,100.0,7.51,2.5,3.1105,2.0,61.55
19960618,432.49600000000004,100.0,100.0,7.51,2.5,3.102,2.0,62.55
19960617,432.31800000000004,100.0,100.0,7.51,2.5,3.0935,2.0,61.55
19960614,432.14,100.0,100.0,7.51,2.5,3.085,2.0,70.05
19960613,431.962,100.0,100.0,7.51,2.5,3.0765,2.0,73.25
19960612,431.784,100.0,100.0,7.51,2.5,3.068,2.0,74.55
19960611,431.606,100.0,100.0,7.51,2.5,3.0595,2.0,59.55
19960610,431.428,100.0,100.0,7.51,2.5,3.051,2.0,63.65
19960607,431.25,100.0,100.0,7.51,2.5,3.0425,2.0,49.85
19960606,431.072,100.0,100.0,7.51,2.5,3.034,2.0,39.85
19960605,430.894,100.0,100.0,7.51,2.5,3.0255,2.0,66.45
19960604,430.716,100.0,100.0,7.51,2.5,3.017,2.0,65.05
19960603,430.538,100.0,100.0,7.51,2.5,3.0085,2.0,63.05
19960531,430.36,100.0,100.0,7.51,2.5,3.0,2.0,58.95
19960530,430.2431818181818,100.0,100.0,7.51,2.5,3.001818181818182,2.0,55.65
19960529,430.12636363636364,100.0,100.0,7.51,2.5,3.0036363636363634,2.0,60.15
19960528,430.00954545454545,100.0,100.0,7.51,2.5,3.0054545454545454,2.0,52.95
19960524,429.8927272727273,100.0,100.0,7.51,2.5,3.0072727272727273,2.0,64.85
19960523,429.7759090909091,100.0,100.0,7.51,2.5,3.0090909090909093,2.0,67.65
19960522,429.65909090909093,100.0,100.0,7.51,2.5,3.0109090909090908,2.0,61.05
19960521,429.54227272727275,100.0,100.0,7.51,2.5,3.0127272727272727,2.0,67.55
19960520,429.42545454545456,100.0,100.0,7.51,2.5,3.0145454545454546,2.0,62.75
19960517,429.30863636363637,100.0,100.0,7.51,2.5,3.0163636363636366,2.0,64.15
19960516,429.1918181818182,100.0,100.0,7.51,2.5,3.018181818181818,2.0,70.95
19960515,429.07500000000005,100.0,100.0,7.51,2.5,3.02,2.0,56.35
19960514,428.95818181818186,100.0,100.0,7.51,2.5,3.021818181818182,2.0,65.85
19960513,428.84136363636367,100.0,100.0,7.51,2.5,3.0236363636363635,2.0,74.85
19960510,428.7245454545455,100.0,100.0,7.51,2.5,3.0254545454545454,2.0,71.95
19960509,428.6077272727273,100.0,100.0,7.51,2.5,3.0272727272727273,2.0,80.45
19960508,428.4909090909091,100.0,100.0,7.51,2.5,3.0290909090909093,2.0,57.25
19960507,428.3740909090909,100.0,100.0,7.51,2.5,3.0309090909090908,2.0,75.15
19960506,428.2572727272727,100.0,100.0,7.51,2.5,3.0327272727272727,2.0,66.95
19960503,428.1404545454546,100.0,100.0,7.51,2.5,3.0345454545454547,2.0,75.75
19960502,428.0236363636364,100.0,100.0,7.51,2.5,3.0363636363636366,2.0,67.95
19960501,427.9068181818182,100.0,100.0,7.51,2.5,3.038181818181818,2.0,48.45
19960430,427.79,100.0,100.0,7.51,2.5,3.04,2.0,66.85
19960429,427.7452380952381,100.0,100.0,7.51,2.5,3.0476190476190474,2.0,54.65
19960426,427.7004761904762,100.0,100.0,7.51,2.5,3.0552380952380953,2.0,54.05
19960425,427.6557142857143,100.0,100.0,7.51,2.5,3.0628571428571427,2.0,60.55
19960424,427.6109523809524,100.0,100.0,7.51,2.5,3.0704761904761906,2.0,64.15
19960423,427.5661904761905,100.0,100.0,7.51,2.5,3.078095238095238,2.0,53.05
19960422,427.5214285714286,100.0,100.0,7.51,2.5,3.085714285714286,2.0,56.65
19960419,427.4766666666667,100.0,100.0,7.51,2.5,3.0933333333333333,2.0,60.85
19960418,427.4319047619048,100.0,100.0,7.51,2.5,3.100952380952381,2.0,64.85
19960417,427.38714285714286,100.0,100.0,7.51,2.5,3.1085714285714285,2.0,53.55
19960416,427.34238095238095,100.0,100.0,7.51,2.5,3.1161904761904764,2.0,51.15
19960415,427.2976190476191,100.0,100.0,7.51,2.5,3.123809523809524,2.0,54.45
19960412,427.2528571428572,100.0,100.0,7.51,2.5,3.1314285714285717,2.0,60.65
19960411,427.20809523809527,100.0,100.0,7.51,2.5,3.139047619047619,2.0,72.85
19960410,427.16333333333336,100.0,100.0,7.51,2.5,3.146666666666667,2.0,55.45
19960409,427.11857142857144,100.0,100.0,7.51,2.5,3.1542857142857144,2.0,42.65
19960408,427.07380952380953,100.0,100.0,7.51,2.5,3.161904761904762,2.0,60.55
19960404,427.0290476190476,100.0,100.0,7.51,2.5,3.1695238095238096,2.0,28.55
19960403,426.98428571428576,100.0,100.0,7.51,2.5,3.1771428571428575,2.0,43.05
19960402,426.93952380952385,100.0,100.0,7.51,2.5,3.184761904761905,2.0,46.15
19960401,426.89476190476194,100.0,100.0,7.51,2.5,3.1923809523809528,2.0,57.25
19960329,426.85,100.0,100.0,7.51,2.5,3.2,2.0,60.15
19960328,426.86380952380955,100.0,100.0,7.51,2.5,3.2042857142857146,2.0,63.75
19960327,426.8776190476191,100.0,100.0,7.51,2.5,3.2085714285714286,2.0,48.15
19960326,426.8914285714286,100.0,100.0,7.51,2.5,3.212857142857143,2.0,41.75
19960325,426.90523809523813,100.0,100.0,7.51,2.5,3.217142857142857,2.0,54.25
19960322,426.91904761904766,100.0,100.0,7.51,2.5,3.2214285714285715,2.0,66.05
19960321,426.93285714285713,100.0,100.0,7.51,2.5,3.225714285714286,2.0,53.85
19960320,426.94666666666666,100.0,100.0,7.51,2.5,3.23,2.0,59.25
19960319,426.9604761904762,100.0,100.0,7.51,2.5,3.2342857142857144,2.0,70.65
19960318,426.9742857142857,100.0,100.0,7.51,2.5,3.238571428571429,2.0,57.25
19960315,426.98809523809524,100.0,100.0,7.51,2.5,3.242857142857143,2.0,59.85
19960314,427.00190476190477,100.0,100.0,7.51,2.5,3.2471428571428573,2.0,48.15
19960313,427.0157142857143,100.0,100.0,7.51,2.5,3.2514285714285713,2.0,63.65
19960312,427.0295238095238,100.0,100.0,7.51,2.5,3.255714285714286,2.0,60.95
19960311,427.04333333333335,100.0,100.0,7.51,2.5,3.2600000000000002,2.0,59.15
19960308,427.0571428571429,100.0,100.0,7.51,2.5,3.2642857142857142,2.0,71.35
19960307,427.07095238095235,100.0,100.0,7.51,2.5,3.2685714285714287,2.0,33.55
19960306,427.0847619047619,100.0,100.0,7.51,2.5,3.272857142857143,2.0,67.35
19960305,427.0985714285714,100.0,100.0,7.51,2.5,3.277142857142857,2.0,59.45
19960304,427.11238095238093,100.0,100.0,7.51,2.5,3.2814285714285716,2.0,64.25
19960301,427.12619047619046,100.0,100.0,7.51,2.5,3.2857142857142856,2.0,77.55
19960229,427.14,100.0,100.0,7.51,2.5,3.29,2.0,84.75
19960228,427.123,100.0,100.0,7.51,2.5,3.3075,2.0,66.25
19960227,427.106,100.0,100.0,7.51,2.5,3.325,2.0,70.05
19960226,427.089,100.0,100.0,7.51,2.5,3.3425000000000002,2.0,75.35
19960223,427.072,100.0,100.0,7.51,2.5,3.36,2.0,80.65
19960222,427.055,100.0,100.0,7.51,2.5,3.3775,2.0,77.65
19960221,427.038,100.0,100.0,7.51,2.5,3.395,2.0,88.95
19960220,427.021,100.0,100.0,7.51,2.5,3.4125,2.0,81.45
19960216,427.004,100.0,100.0,7.51,2.5,3.43,2.0,86.65
19960215,426.987,100.0,100.0,7.51,2.5,3.4475000000000002,2.0,77.75
19960214,426.97,100.0,100.0,7.51,2.5,3.465,2.0,76.35
19960213,426.953,100.0,100.0,7.51,2.5,3.4825,2.0,75.45
19960212,426.936,100.0,100.0,7.51,2.5,3.5,2.0,80.45
19960209,426.919,100.0,100.0,7.51,2.5,3.5175,2.0,83.85
19960208,426.902,100.0,100.0,7.51,2.5,3.535,2.0,78.15
19960207,426.885,100.0,100.0,7.51,2.5,3.5525,2.0,77.85
19960206,426.868,100.0,100.0,7.51,2.5,3.5700000000000003,2.0,74.75
19960205,426.851,100.0,100.0,7.51,2.5,3.5875000000000004,2.0,78.25
19960202,426.834,100.0,100.0,7.51,2.5,3.605,2.0,73.45
19960201,426.817,100.0,100.0,7.51,2.5,3.6225,2.0,68.95
19960131,426.8,100.0,100.0,7.51,2.5,3.64,2.0,67.15
19960130,426.4485714285714,100.0,100.0,7.51,2.5,3.6495238095238096,2.0,69.05
19960129,426.09714285714284,100.0,100.0,7.51,2.5,3.659047619047619,2.0,68.35
19960126,425.7457142857143,100.0,100.0,7.51,2.5,3.6685714285714286,2.0,55.85
19960125,425.39428571428573,100.0,100.0,7.51,2.5,3.678095238095238,2.0,64.25
19960124,425.04285714285714,100.0,100.0,7.51,2.5,3.6876190476190476,2.0,49.75
19960123,424.69142857142856,100.0,100.0,7.51,2.5,3.697142857142857,2.0,59.65
19960122,424.34000000000003,100.0,100.0,7.51,2.5,3.7066666666666666,2.0,51.65
19960119,423.98857142857145,100.0,100.0,7.51,2.5,3.716190476190476,2.0,43.45
19960118,423.63714285714286,100.0,100.0,7.51,2.5,3.7257142857142855,2.0,49.85
19960117,423.2857142857143,100.0,100.0,7.51,2.5,3.735238095238095,2.0,56.45
19960116,422.93428571428575,100.0,100.0,7.51,2.5,3.744761904761905,2.0,59.05
19960112,422.58285714285716,100.0,100.0,7.51,2.5,3.7542857142857144,2.0,57.35
19960111,422.2314285714286,100.0,100.0,7.51,2.5,3.763809523809524,2.0,61.15
19960110,421.88,100.0,100.0,7.51,2.5,3.7733333333333334,2.0,59.35
19960109,421.52857142857147,100.0,100.0,7.51,2.5,3.782857142857143,2.0,50.35
19960108,421.1771428571429,100.0,100.0,7.51,2.5,3.7923809523809524,2.0,46.55
19960105,420.8257142857143,100.0,100.0,7.51,2.5,3.801904761904762,2.0,48.25
19960104,420.4742857142857,100.0,100.0,7.51,2.5,3.8114285714285714,2.0,47.15
19960103,420.1228571428572,100.0,100.0,7.51,2.5,3.820952380952381,2.0,38.25
19960102,419.7714285714286,100.0,100.0,7.51,2.5,3.8304761904761904,2.0,44.15
19951229,419.42,100.0,100.0,7.51,2.5,3.84,2.0,42.25
19951228,419.0955,100.0,100.0,7.51,2.5,3.8375,2.0,47.35
19951227,418.771,100.0,100.0,7.51,2.5,3.835,2.0,46.35
19951226,418.4465,100.0,100.0,7.51,2.5,3.8325,2.0,45.05
19951222,418.122,100.0,100.0,7.51,2.5,3.83,2.0,40.85
19951221,417.7975,100.0,100.0,7.51,2.5,3.8274999999999997,2.0,44.35
19951220,417.473,100.0,100.0,7.51,2.5,3.8249999999999997,2.0,46.05
19951219,417.1485,100.0,100.0,7.51,2.5,3.8225,2.0,39.75
19951218,416.824,100.0,100.0,7.51,2.5,3.82,2.0,55.05
19951215,416.4995,100.0,100.0,7.51,2.5,3.8175,2.0,32.55
19951214,416.175,100.0,100.0,7.51,2.5,3.815,2.0,38.85
19951213,415.8505,100.0,100.0,7.51,2.5,3.8125,2.0,36.65
19951212,415.526,100.0,100.0,7.51,2.5,3.81,2.0,32.45
19951211,415.2015,100.0,100.0,7.51,2.5,3.8075,2.0,33.45
19951208,414.877,100.0,100.0,7.51,2.5,3.805,2.0,36.55
