Date,LF98TRUU Index  (R4),I17660US Index  (R2),BEHGTRUU Index  (L2),BEBGTRUU Index  (L3),BEBGOAS Index  (L1),BEHGOAS Index  (R1),LF98OAS Index  (L1),BLQCOAS Index  (R1),USYC2Y10 Index  (R3)
,US High Yied,US Investment Grade,Emerging Investment Grade,Emerging High Yield,Emerging High Yield OAS,Emerging Investment Grade OAS,US High Yield OAS,US Investment Grade OAS,US 10 Year -2 Year Gov Spread
12/14/2015,1526.98,159.22,400.914,10/23/1902,7.59,2.45,6.91,1.74,127.4096
12/11/2015,1547.6801,160.58,402.3507,10/30/1902,7.51,2.46,6.72,1.69,124.8043
12/10/2015,1564.53,159.92,403.2894,11/8/1902,7.23,2.35,6.35,1.65,128.3327
12/9/2015,1566.9301,160.26,404.3084,11/11/1902,7.16,2.33,6.34,1.64,128.94
12/8/2015,1568.39,160.04,404.0869,11/9/1902,7.16,2.32,6.28,1.63,128.5234
12/7/2015,1578.6899,160.49,405.1569,11/12/1902,7.07,2.29,6.14,1.61,129.7873
12/4/2015,1585,159.94,405.1166,11/11/1902,7.02,2.28,6,1.6,132.829
12/3/2015,1588.66,159.26,404.9078,11/12/1902,6.93,2.24,5.92,1.61,135.908
12/2/2015,1594.3199,160.88,406.9,11/15/1902,6.97,2.29,5.97,1.6,124.1246
12/1/2015,1592.25,160.98,407.2612,11/17/1902,6.93,2.29,6.02,1.6,123.2449
11/30/2015,1588.59,160.23,406.6066,11/20/1902,6.84,2.26,6.02,1.6,127.1671
11/27/2015,1585.97,160.13,407.0943,11/24/1902,6.76,2.24,6.06,1.61,129.7654
11/25/2015,1585.72,160.08,406.9853,11/24/1902,6.73,2.24,6.04,1.61,129.5906
11/24/2015,1583.99,159.97,407.3519,11/27/1902,6.67,2.21,6.07,1.61,130.3387
11/23/2015,1586.9301,159.97,407.2877,11/28/1902,6.61,2.2,6.03,1.6,131.6161
11/20/2015,1588.13,159.83,407.4114,11/28/1902,6.59,2.19,6.01,1.6,134.1006
11/19/2015,1591.8199,159.97,407.3993,11/24/1902,6.64,2.2,5.97,1.6,135.2084
11/18/2015,1597.4399,159.65,406.7341,11/19/1902,6.72,2.21,5.9,1.61,139.3135
11/17/2015,1599.01,159.67,406.8881,11/17/1902,6.77,2.21,5.87,1.61,141.0601
11/16/2015,1593.17,159.39,406.5058,11/14/1902,7,2.21,5.95,1.62,141.2504
11/13/2015,1596.26,159.45,406.2302,11/14/1902,7,2.2,5.91,1.62,142.7052
11/12/2015,1601.75,159.17,406.3812,11/17/1902,6.89,2.17,5.79,1.61,143.6978
11/10/2015,1609.41,159.28,406.3402,11/19/1902,6.86,2.18,5.7,1.6,146.1642
11/9/2015,1613.14,159.1,406.391,11/18/1902,6.82,2.16,5.62,1.59,145.7461
11/6/2015,1619.3101,159.08,407.6511,11/21/1902,6.73,2.12,5.52,1.61,143.5273
11/5/2015,1625.63,159.92,409.3609,11/25/1902,6.76,2.14,5.51,1.61,140.2729
11/4/2015,1629.9301,160.04,409.8741,11/26/1902,6.74,2.13,5.45,1.62,140.9232
11/3/2015,1630.03,160,409.9103,11/24/1902,6.8,2.15,5.48,1.64,144.0652
11/2/2015,1627.5,160.32,409.2804,11/18/1902,6.94,2.2,5.55,1.65,141.3629
10/30/2015,1624.7,160.58,409.2062,11/16/1902,7.16,2.22,5.6,1.65,141.4009
10/29/2015,1624.73,160.38,409.3734,11/14/1902,7.17,2.2,5.63,1.65,144.4806
10/28/2015,1624.63,161.28,410.6052,11/14/1902,7.24,2.22,5.72,1.66,139.3917
10/27/2015,1623.41,161.9,410.9705,11/13/1902,7.25,2.27,5.81,1.65,141.2004
10/26/2015,1625.9399,161.73,411.3675,11/14/1902,7.2,2.23,5.73,1.64,141.5131
10/23/2015,1626.11,161.3,410.55,11/11/1902,7.23,2.24,5.73,1.66,144.1238
10/22/2015,1621.53,161.63,410.1688,11/8/1902,7.37,2.3,5.85,1.68,142.1667
10/21/2015,1622.92,161.36,409.5355,11/6/1902,7.39,2.31,5.83,1.7,139.7816
10/20/2015,1622.04,160.71,409.623,11/8/1902,7.32,2.27,5.82,1.71,143.3917
10/19/2015,1618.15,161.07,410.3539,11/8/1902,7.36,2.29,5.91,1.72,143.2185
10/16/2015,1616.3101,161.06,410.2365,11/7/1902,7.37,2.3,5.94,1.73,142.0507
10/15/2015,1611.8,160.95,409.6493,11/2/1902,7.48,2.32,6.01,1.74,141.6632
10/14/2015,1612.05,161.47,408.961,10/30/1902,7.59,2.38,6.06,1.74,141.9076
10/13/2015,1613.25,160.76,408.128,10/31/1902,7.5,2.34,5.97,1.73,142.2943
10/9/2015,1615.24,160.38,408.1429,10/29/1902,7.49,2.31,5.86,1.72,144.7102
10/8/2015,1606.34,160.06,407.0537,10/25/1902,7.58,2.34,5.98,1.74,146.7038
10/7/2015,1603.9399,160.51,407.4295,10/25/1902,7.6,2.36,6.03,1.74,143.7824
10/6/2015,1591.71,160.4,407.1185,10/21/1902,7.69,2.39,6.23,1.77,142.6393
10/5/2015,1583.87,159.9,405.3954,10/17/1902,7.78,2.43,6.33,1.79,144.7054
10/2/2015,1572.49,160.38,403.8289,10/10/1902,7.97,2.53,6.53,1.81,140.948
10/1/2015,1577.98,159.94,402.4889,10/9/1902,7.92,2.51,6.35,1.8,138.8069
9/30/2015,1581.23,159.92,401.4888,10/4/1902,8.05,2.52,6.3,1.78,140.3867
9/29/2015,1578.76,160.02,399.9992,9/30/1902,8.2,2.56,6.34,1.78,139.8248
9/28/2015,1584.3199,160.12,400.9188,10/5/1902,8.01,2.48,6.21,1.74,142.2695
9/25/2015,1600.9399,159.61,402.9547,10/9/1902,7.8,2.37,5.9,1.71,146.6525
9/24/2015,1603.8199,160.15,403.6768,10/10/1902,7.82,2.38,5.88,1.7,144.2958
9/23/2015,1612.95,160.05,404.9143,10/15/1902,7.66,2.32,5.73,1.68,144.65
9/22/2015,1613.78,160.21,405.9587,10/18/1902,7.59,2.3,5.73,1.67,145.5832
9/21/2015,1623.17,159.34,406.5701,10/23/1902,7.39,2.22,5.52,1.67,149.0891
9/18/2015,1624.4399,160.26,408.013,10/26/1902,7.33,2.24,5.57,1.67,145.1857
9/17/2015,1626.71,159.36,406.4483,10/23/1902,7.29,2.23,5.47,1.66,150.6768
9/16/2015,1627.47,158.33,405.1079,10/21/1902,7.23,2.2,5.35,1.67,147.9157
9/15/2015,1631.95,158.37,404.8018,10/19/1902,7.28,2.22,5.31,1.69,148.0249
9/14/2015,1633.04,159.47,405.5552,10/18/1902,7.39,2.29,5.38,1.7,145.3452
9/11/2015,1633.4301,159.46,405.8547,10/17/1902,7.35,2.46,5.36,1.7,147.8999
9/10/2015,1633.67,159.1,405.7604,10/16/1902,7.35,2.44,5.32,1.68,148.4975
9/9/2015,1634.4,159.55,406.6463,10/17/1902,7.31,2.42,5.33,1.68,145.3933
9/8/2015,1630.47,159.08,405.8487,10/14/1902,7.36,2.43,5.38,1.7,144.6061
9/4/2015,1626,159.66,406.5497,10/13/1902,7.41,2.45,5.48,1.72,141.3732
9/3/2015,1626.75,159.15,406.541,10/11/1902,7.44,2.42,5.44,1.71,146.3268
9/2/2015,1622.88,158.71,406.4744,10/11/1902,7.42,2.39,5.46,1.73,147.2264
9/1/2015,1621.58,158.87,406.863,10/12/1902,7.39,2.39,5.49,1.74,144.622
8/31/2015,1623.48,158.73,407.1824,10/14/1902,7.33,2.35,5.44,1.73,147.8462
8/28/2015,1621.63,158.74,407.6622,10/11/1902,7.37,2.35,5.47,1.76,146.1055
8/27/2015,1618.65,158.88,407.3397,10/1/1902,7.64,2.38,5.54,1.76,149.2357
8/26/2015,1610.95,158.37,405.6737,9/24/1902,7.81,2.43,5.65,1.79,149.9249
8/25/2015,1612.17,158.84,406.68,9/23/1902,7.82,2.43,5.63,1.79,146.6842
8/24/2015,1603.6801,160.26,407.0263,9/22/1902,7.96,2.52,5.87,1.8,143.1405
8/21/2015,1616.85,160.24,409.2604,10/4/1902,7.59,2.38,5.6,1.76,141.7619
8/20/2015,1621.66,160.11,409.8418,10/7/1902,7.46,2.33,5.48,1.74,141.2197
8/19/2015,1625.05,159.79,410.628,10/12/1902,7.31,2.28,5.41,1.73,146.4207
8/18/2015,1628.41,159.26,410.9249,10/13/1902,7.21,2.21,5.29,1.72,147.0457
8/17/2015,1629.5601,159.79,411.6273,10/15/1902,7.19,2.22,5.3,1.72,145.7971
8/14/2015,1629.55,159.25,411.3872,10/15/1902,7.14,2.2,5.28,1.72,147.1896
8/13/2015,1629.8101,159.21,411.5057,10/16/1902,7.13,2.2,5.29,1.73,147.4021
8/12/2015,1626.26,159.71,411.9375,10/17/1902,7.25,2.26,5.41,1.73,147.8944
8/11/2015,1631.92,160.03,412.0423,10/19/1902,7.19,2.25,5.31,1.7,146.3846
8/10/2015,1638.4399,159.13,411.0855,10/19/1902,7.09,2.2,5.14,1.69,150.1846
8/7/2015,1638.96,159.78,411.475,10/19/1902,7.1,2.22,5.16,1.69,144.1422
8/6/2015,1644.59,159.27,411.3666,10/21/1902,7.04,2.18,5.04,1.67,151.6811
8/5/2015,1649.65,159.07,411.9336,10/24/1902,6.96,2.13,4.94,1.65,153.9633
8/4/2015,1649.9301,159.66,412.7169,10/24/1902,6.98,2.14,5,1.65,148.5194
8/3/2015,1650.6899,160.21,413.3556,10/24/1902,7.05,2.17,5.2,1.65,147.9422
7/31/2015,1652.26,159.68,412.6839,10/25/1902,6.98,2.15,5.13,1.64,151.5545
7/30/2015,1651.9399,159.26,411.991,10/24/1902,6.93,2.12,5.07,1.63,152.7487
7/29/2015,1647.5,159.01,411.5355,10/23/1902,6.96,2.13,5.13,1.63,157.8152
7/28/2015,1640.86,159.21,411.1363,10/21/1902,6.99,2.15,5.24,1.64,157.7757
7/27/2015,1638.64,159.38,411.0005,10/23/1902,6.99,2.17,5.29,1.64,156.3932
7/24/2015,1644.83,159.21,411.6516,10/28/1902,6.85,2.11,5.13,1.62,158.018
7/23/2015,1646.99,159.33,412.1825,10/29/1902,6.8,2.08,4.99,1.59,156.941
7/22/2015,1648.08,158.88,412.5137,10/30/1902,6.74,2.04,4.94,1.59,161.3141
7/21/2015,1654.78,158.69,412.7889,11/1/1902,6.7,2.01,4.84,1.58,164.3467
7/20/2015,1659.38,158.4,412.5183,11/1/1902,6.66,1.99,4.74,1.57,166.2175
7/17/2015,1661.46,158.73,412.8572,10/31/1902,6.69,2,4.74,1.57,167.7379
7/16/2015,1665.47,158.54,412.8129,10/30/1902,6.74,1.99,4.69,1.57,169.1099
7/15/2015,1665.5,158.5,412.6916,10/28/1902,6.8,2.01,4.72,1.57,172.3091
7/14/2015,1663.59,158.07,412.565,10/27/1902,6.76,1.96,4.72,1.56,175.9945
7/13/2015,1662.84,157.92,412.4198,10/28/1902,6.71,1.94,4.69,1.54,177.2578
7/10/2015,1660.33,157.92,412.2327,10/26/1902,6.75,1.96,4.75,1.55,175.8036
7/9/2015,1658.33,159.03,412.7137,10/23/1902,6.91,2.03,4.88,1.54,173.2008
7/8/2015,1656.83,160.07,413.2451,10/20/1902,7.04,2.09,4.98,1.55,164.6846
7/7/2015,1659,159.82,413.486,10/24/1902,6.91,2.05,4.9,1.53,166.8994
7/6/2015,1662.15,159.38,412.9293,10/27/1902,6.81,2.03,4.85,1.53,169.3603
7/2/2015,1666.16,158.31,411.9386,10/29/1902,6.56,1.97,4.68,1.51,174.9348
7/1/2015,1665.46,157.98,411.3704,10/27/1902,6.58,1.96,4.64,1.51,172.9742
6/30/2015,1661.9399,158.61,411.8089,10/26/1902,6.66,2.01,4.76,1.53,170.6392
6/29/2015,1661.29,158.51,411.4951,10/26/1902,6.66,2.03,4.77,1.54,168.7409
6/26/2015,1668.65,157.55,411.1414,10/31/1902,6.41,1.91,4.51,1.49,175.6974
6/25/2015,1671.6899,158.36,412.2174,11/2/1902,6.43,1.94,4.52,1.49,171.6808
6/24/2015,1673.13,158.54,412.7327,11/4/1902,6.41,1.94,4.51,1.49,168.307
6/23/2015,1674.08,158.08,412.3876,11/1/1902,6.45,1.92,4.45,1.49,172.6673
6/22/2015,1674.95,158.51,412.4372,10/29/1902,6.54,1.96,4.47,1.49,171.0898
6/19/2015,1672.59,159.42,412.6776,10/25/1902,6.68,2.02,4.57,1.5,163.6769
6/18/2015,1670.11,158.6,411.9676,10/25/1902,6.88,1.98,4.51,1.49,169.7366
6/17/2015,1668.22,159.11,410.993,10/22/1902,6.96,2.03,4.55,1.48,166.1467
6/16/2015,1665.98,159.09,410.755,10/21/1902,6.81,2.02,4.55,1.48,161.9782
6/15/2015,1667.71,158.82,411.0122,10/25/1902,6.64,1.98,4.5,1.47,165.032
6/12/2015,1671.37,158.71,411.1912,10/28/1902,6.51,1.95,4.41,,166.4012
6/11/2015,1672.87,158.8,410.5852,10/26/1902,6.54,1.97,4.39,,166.0079
6/10/2015,1670.08,157.81,409.4271,10/27/1902,6.47,1.94,4.38,,175.4821
6/9/2015,1669.24,158.45,410.792,10/27/1902,6.52,1.93,4.43,,171.7543
6/8/2015,1673.39,158.97,412.2245,10/25/1902,6.55,1.92,4.39,,169.7616
6/5/2015,1674.41,158.74,412.8579,10/28/1902,6.42,1.88,4.35,,169.4936
6/4/2015,1679.45,159.61,414.1859,11/2/1902,6.42,1.91,4.34,,164.2343
6/3/2015,1682.52,158.86,414.5891,11/4/1902,6.36,1.85,4.23,,168.7693
6/2/2015,1685.04,159.59,415.9276,11/4/1902,6.42,1.88,4.26,,160.5806
6/1/2015,1686.54,160.31,416.7614,11/5/1902,6.44,1.9,4.28,,153.0661
5/29/2015,1687.05,161.58,418.1802,11/7/1902,6.59,1.93,4.33,1.41,151.2215
5/28/2015,1686.15,161.29,418.0036,11/8/1902,6.53,1.9,4.32,,150.2603
5/27/2015,1686.03,161.3,418.2929,11/9/1902,6.47,1.88,4.3,,147.6006
5/26/2015,1685.26,161.29,418.4924,11/12/1902,6.42,1.87,4.32,,152.2545
5/22/2015,1684.1801,160.21,417.7756,11/13/1902,6.31,1.82,4.28,,159.0901
5/21/2015,1684.08,160.72,418.0144,11/12/1902,6.39,1.85,4.33,,161.2749
5/20/2015,1681.99,160.13,416.8373,11/9/1902,6.37,1.84,4.31,,165.8817
5/19/2015,1683.01,160.24,416.8006,11/9/1902,6.34,1.83,4.29,,167.1274
5/18/2015,1684.02,160.65,417.2762,11/13/1902,6.34,1.85,4.32,,165.2978
5/15/2015,1684.36,161.54,417.4745,11/13/1902,6.42,1.92,4.37,,160.2153
5/14/2015,1682.25,160.42,415.8228,11/11/1902,6.4,1.89,4.36,,168.1951
5/13/2015,1681.48,160.06,415.7258,11/11/1902,6.36,1.87,4.32,,171.2443
5/12/2015,1678.54,160.28,415.3236,11/7/1902,6.45,1.89,4.36,,164.8799
5/11/2015,1683.86,160.12,416.4155,11/9/1902,6.42,1.84,4.26,,165.9718
5/8/2015,1683.6801,161.4,417.6328,11/7/1902,6.52,1.9,4.34,,157.1906
5/7/2015,1679.53,161.07,416.3066,11/4/1902,6.53,1.9,4.36,,154.4682
5/6/2015,1680.9,160.5,416.3829,11/5/1902,6.47,1.86,4.31,,160.4001
5/5/2015,1683.73,161.19,417.1244,11/4/1902,6.53,1.88,4.3,,155.6507
5/4/2015,1683.98,161.57,417.6171,11/2/1902,6.59,1.9,4.32,,154.0948
5/1/2015,1682.26,161.83,417.8696,11/2/1902,6.59,1.9,4.34,,151.4606
4/30/2015,1681.95,162.64,418.8446,11/1/1902,6.64,1.94,4.39,1.35,146.0768
4/29/2015,1681.88,162.82,419.6052,11/1/1902,6.65,1.93,4.39,,147.7781
4/28/2015,1684.23,163.69,420.9354,11/1/1902,6.68,1.93,4.37,,143.8484
4/27/2015,1684.73,164.38,421.5285,11/2/1902,6.68,1.95,4.4,,140.041
4/24/2015,1683.9399,164.41,420.9644,11/1/1902,6.72,1.97,4.43,,140.0468
4/23/2015,1682.4399,164.13,420.2384,10/27/1902,6.78,1.97,4.43,,142.518
4/22/2015,1682.26,163.81,419.5369,10/25/1902,6.79,1.97,4.39,,143.0058
4/21/2015,1682.65,164.44,419.7706,10/20/1902,6.92,2.02,4.43,,138.8482
4/20/2015,1681.61,164.52,419.6953,10/23/1902,6.86,2.03,4.46,,136.5315
4/17/2015,1679.8101,165.04,420.0292,10/23/1902,6.89,2.06,4.53,,135.3164
4/16/2015,1681.41,164.72,420.1054,10/24/1902,6.85,2.03,4.47,,140.1781
4/15/2015,1680.71,164.56,420.0363,10/24/1902,6.86,2.02,4.44,,138.8001
4/14/2015,1677.72,164.56,420.2819,10/24/1902,6.85,2.01,4.47,,138.2411
4/13/2015,1677.9399,164.27,419.4251,10/24/1902,6.8,2,4.45,,139.5165
4/10/2015,1675.97,164.13,419.3121,10/22/1902,6.8,1.99,4.45,,138.7263
4/9/2015,1674.5601,164,419.2273,10/16/1902,6.91,1.99,4.46,,140.7765
4/8/2015,1674.4399,164.73,419.3638,10/9/1902,7.11,2.05,4.51,,136.8873
4/7/2015,1671.25,164.6,418.4856,10/5/1902,7.19,2.08,4.55,,136.4888
4/6/2015,1666.8199,164.17,418.1978,10/1/1902,7.28,2.09,4.63,,139.5201
4/3/2015,1663.37,164.84,418.0158,9/29/1902,7.34,2.15,4.72,,
4/2/2015,1663.36,164.18,417.2947,9/28/1902,7.28,2.11,4.65,,136.8111
4/1/2015,1662.27,164.54,417.1667,9/25/1902,7.38,2.14,4.69,,131.7836
3/31/2015,1661.89,163.78,415.7312,9/20/1902,7.42,2.14,4.66,1.35,136.4049
3/30/2015,1661.34,163.46,415.2561,9/21/1902,7.36,2.13,4.64,,136.4878
3/27/2015,1659.25,163.62,414.8735,9/21/1902,7.32,2.15,4.67,,136.3075
3/26/2015,1658.09,162.76,414.0491,9/20/1902,7.29,2.12,4.63,,137.5263
3/25/2015,1659.62,163.72,415.6461,9/19/1902,7.36,2.14,4.65,,131.8724
3/24/2015,1658,164.19,415.4437,9/15/1902,7.53,2.17,4.7,,131.2045
3/23/2015,1656.15,163.76,414.495,9/13/1902,7.58,2.17,4.71,,133.5962
3/20/2015,1654.64,163.66,412.6456,9/10/1902,7.61,2.22,4.7,,134.4998
3/19/2015,1652.87,163.19,411.2313,9/2/1902,7.7,2.22,4.67,,135.5282
3/18/2015,1647.87,163.38,410.3702,8/29/1902,7.87,2.27,4.78,,136.3439
3/17/2015,1648.1899,162.23,408.8218,8/30/1902,7.72,2.22,4.66,,137.5052
3/16/2015,1651.99,161.98,409.0323,9/2/1902,7.64,2.18,4.59,,141.8565
3/13/2015,1653.9301,162.02,409.6503,9/6/1902,7.54,2.15,4.55,,145.383
3/12/2015,1658.86,162.26,411.0037,9/9/1902,7.49,2.11,4.48,,144.726
3/11/2015,1657.5699,162.2,410.2399,9/9/1902,7.45,2.11,4.48,,142.4363
3/10/2015,1655.66,162.04,410.2834,9/11/1902,7.39,2.09,4.52,,144.6628
3/9/2015,1661.5699,161.49,410.8867,9/14/1902,7.27,2.02,4.38,,149.5016
3/6/2015,1663.36,160.99,411.3072,9/16/1902,7.17,1.97,4.29,,151.3948
3/5/2015,1667.5,162.32,413.6436,9/12/1902,7.38,2,4.33,,147.2541
3/4/2015,1667.1899,162.14,413.7392,9/11/1902,7.37,1.99,4.31,,145.8579
3/3/2015,1669.97,162.12,414.3442,9/10/1902,7.36,1.97,4.26,,143.6714
3/2/2015,1671.73,162.39,414.641,9/7/1902,7.49,1.99,4.25,,141.5907
2/27/2015,1671.04,163.26,414.7585,9/6/1902,7.65,2.05,4.31,1.28,137.0642
2/26/2015,1669.15,163.18,414.3145,9/4/1902,7.66,2.04,4.33,,137.9489
2/25/2015,1665.64,163.63,414.1491,9/1/1902,7.85,2.17,4.43,,136.0475
2/24/2015,1663,163.4,413.7296,8/30/1902,7.9,2.21,4.47,,142.3021
2/23/2015,1659.98,162.63,412.5726,8/28/1902,7.88,2.18,4.44,,145.1617
2/20/2015,1658.01,161.75,412.5202,8/31/1902,8.08,2.2,4.41,,147.5472
2/19/2015,1656.46,161.81,412.4116,9/1/1902,8.1,2.21,4.46,,149.2793
2/18/2015,1656.15,162.07,412.6525,9/5/1902,8.07,2.24,4.5,,147.904
2/17/2015,1653.97,161.11,411.7322,9/2/1902,8.05,2.21,4.44,,147.2289
2/13/2015,1651.66,162.21,412.212,8/31/1902,8.19,2.3,4.57,,140.5237
2/12/2015,1650.26,162.59,411.2077,8/24/1902,8.34,2.35,4.59,,135.7884
2/11/2015,1648.47,162.5,409.8846,8/20/1902,8.42,2.4,4.6,,134.9423
2/10/2015,1648.48,162.43,409.9163,8/22/1902,8.38,2.39,4.6,,134.0987
2/9/2015,1647.85,162.77,411.638,8/26/1902,8.32,2.37,4.65,,132.093
2/6/2015,1647.6899,162.79,411.9906,8/23/1902,8.46,2.37,4.64,,130.9167
2/5/2015,1643.16,163.8,413.2968,8/16/1902,8.76,2.45,4.84,,129.663
2/4/2015,1639.46,163.98,413.0521,8/15/1902,8.74,2.57,4.9,,126.229
2/3/2015,1637.3101,163.98,413.3402,8/14/1902,8.8,2.57,4.94,,127.965
2/2/2015,1632.3,164.97,413.0422,8/7/1902,9,2.68,5.1,,120.166
1/30/2015,1631.71,164.94,412.7331,8/6/1902,9.13,2.68,5.09,1.44,118.883
1/29/2015,1631.45,164.14,412.8406,8/6/1902,9,2.65,5.02,,123.061
1/28/2015,1631.3,164.58,413.2857,8/7/1902,9,2.65,5.04,,125.042
1/27/2015,1627.87,163.5,412.6238,8/6/1902,8.95,2.6,5.02,,130.853
1/26/2015,1627.89,163.48,412.6912,8/6/1902,8.94,2.58,5,,131.019
1/23/2015,1626.12,163.55,412.9105,8/5/1902,8.95,2.58,5.04,,130.55
1/22/2015,1624,162.63,410.2256,7/29/1902,9.07,2.62,5.01,,134.162
1/21/2015,1620.96,162.81,410.3363,7/28/1902,9.12,2.65,5.09,,136.028
1/20/2015,1621.05,163.22,410.7357,7/30/1902,9.18,2.68,5.13,,129.17
1/16/2015,1619.67,162.9,410.0266,7/28/1902,9.18,2.7,5.13,,134.921
1/15/2015,1621.0699,163.53,410.2155,7/30/1902,9.2,2.73,5.17,,129.781
1/14/2015,1619.55,162.96,409.126,7/28/1902,9.16,2.73,5.12,,135.071
1/13/2015,1624.02,162.74,408.2503,8/1/1902,9.01,2.72,5.01,,135.721
1/12/2015,1624,162.65,408.1237,8/6/1902,8.88,2.71,5.07,,135.806
1/9/2015,1624.72,162.07,408.2374,8/9/1902,8.76,2.64,5.01,,138.082
1/8/2015,1622.66,161.6,407.9436,8/7/1902,8.77,2.61,4.98,,140.884
1/7/2015,1615.91,162.16,407.1428,8/1/1902,8.94,2.69,5.11,,135.465
1/6/2015,1611.0601,162,406.01,7/31/1902,8.9,2.71,5.16,,131.12
1/5/2015,1616.78,161.33,407.1826,8/14/1902,8.5,2.58,5.01,,137.123
1/2/2015,1621.36,160.64,407.949,8/22/1902,8.3,2.49,4.88,,144.191
12/31/2014,1621,160.08,407.5752,8/23/1902,8.26,2.46,4.83,1.36,150.276
12/30/2014,1620.99,159.97,407.5282,8/23/1902,8.22,2.44,4.8,,149.906
12/29/2014,1620.91,159.81,407.5222,8/24/1902,8.2,2.42,4.78,,149.04
12/26/2014,1619.39,159.35,407.071,8/25/1902,8.11,2.4,4.75,,150.659
12/24/2014,1618.8101,159.16,406.9352,8/24/1902,8.11,2.39,4.75,,151.989
12/23/2014,1618.1801,159.01,406.8393,8/23/1902,8.13,2.39,4.76,,151.812
12/22/2014,1615.97,159.96,407.074,8/21/1902,8.24,2.45,4.85,,149.563
12/19/2014,1611.6899,159.67,405.2687,8/16/1902,8.32,2.5,4.9,,151.973
12/18/2014,1606.59,159.22,403.5672,8/9/1902,8.47,2.56,4.95,,157.417
12/17/2014,1587.35,159.31,400.3593,7/19/1902,8.99,2.74,5.27,,151.458
12/16/2014,1577.36,159.82,398.7261,7/12/1902,9.13,2.84,5.52,,150.27
12/15/2014,1586.91,159.87,402.1013,7/30/1902,8.61,2.65,5.35,,153.606
12/12/2014,1594.47,160.14,404.9924,8/10/1902,8.38,2.54,5.28,,153.757
12/11/2014,1604.3101,159.59,406.7683,8/22/1902,8.03,2.4,5.06,,155.801
12/10/2014,1608.36,159.78,407.6334,8/27/1902,7.92,2.38,5.02,,159.105
12/9/2014,1614.73,159.45,408.8041,9/9/1902,7.58,2.28,4.87,,159.633
12/8/2014,1624.67,159.33,409.3808,9/18/1902,7.35,2.23,4.68,,162.544
12/5/2014,1628.87,158.76,410.2797,9/26/1902,7.17,2.16,4.59,,165.921
12/4/2014,1630.5699,159.2,411.5772,9/30/1902,7.15,2.15,4.65,,169.053
12/3/2014,1630.3101,158.88,411.4862,10/1/1902,7.11,2.13,4.63,,172.061
12/2/2014,1629.95,158.84,411.7981,10/2/1902,7.06,2.11,4.64,,175.281
12/1/2014,1633.59,159.54,413.0527,10/7/1902,6.99,2.12,4.64,,173.499
11/28/2014,1644.8199,159.98,413.8938,10/18/1902,6.8,2.1,4.49,1.29,168.985
11/26/2014,1647.71,159.72,413.4525,10/18/1902,6.72,2.07,4.42,,172.499
11/25/2014,1646.98,159.49,412.9933,10/19/1902,6.68,2.07,4.41,,173.337
11/24/2014,1645.59,158.91,412.2994,10/19/1902,6.65,2.05,4.4,,180.928
11/21/2014,1643.9,158.64,411.7897,10/17/1902,6.66,2.06,4.41,,180.483
11/20/2014,1638.38,158.14,410.7369,10/13/1902,6.73,2.08,4.46,,182.466
11/19/2014,1639.97,157.94,410.5185,10/15/1902,6.66,2.07,4.41,,183.397
11/18/2014,1643.95,158.3,410.9592,10/13/1902,6.72,2.08,4.38,,180.695
11/17/2014,1647.48,158.5,410.7909,10/14/1902,6.66,2.07,4.32,,182.785
11/14/2014,1649.97,158.69,411.3948,10/18/1902,6.59,2.05,4.29,,180.454
11/13/2014,1653.5699,158.5,412.1859,10/18/1902,6.56,1.99,4.21,,182.057
11/12/2014,1654.97,158.48,412.3244,10/21/1902,6.49,1.97,4.17,,182.802
11/10/2014,1655,158.46,412.0054,10/24/1902,6.47,1.98,4.16,,182.145
11/7/2014,1654.5699,158.91,411.8707,10/26/1902,6.48,2.02,4.21,,179.506
11/6/2014,1654.39,158.38,411.6373,10/29/1902,6.37,1.97,4.14,,183.19
11/5/2014,1654.73,158.64,412.2698,11/1/1902,6.35,1.97,4.15,,181.679
11/4/2014,1653.28,158.75,412.4104,11/3/1902,6.3,1.97,4.18,,181.795
11/3/2014,1657.35,158.78,412.9182,11/7/1902,6.22,1.94,4.13,,182.712
10/31/2014,1656.88,158.91,413.1814,11/8/1902,6.22,1.93,4.15,1.24,183.992
10/30/2014,1655.05,159.2,413.0567,11/6/1902,6.28,1.96,4.2,,183.169
10/29/2014,1655.66,159.09,412.9039,11/5/1902,6.27,1.95,4.17,,183.241
10/28/2014,1655.33,159.36,413.0954,1035.5066,6.43,1.99,4.24,,189.737
10/27/2014,1654.92,159.61,412.8224,1029.0247,6.56,2.01,4.27,,187.477
10/24/2014,1655.52,159.43,412.4749,1026.9576,6.57,2.01,4.25,,187.856
10/23/2014,1655.29,159.43,412.3442,1026.0172,6.6,2.01,4.24,,188.084
10/22/2014,1654.05,159.95,413.0906,1022.8183,6.69,2.03,4.3,,185.412
10/21/2014,1652.12,160.16,412.9989,1019.2436,6.74,2.07,4.35,,185.523
10/20/2014,1641.9399,160.24,413.2892,1020.2151,6.73,2.07,4.53,,183.631
10/17/2014,1639.95,160.05,412.5767,1017.1597,6.83,2.08,4.54,,181.865
10/16/2014,1622.42,160.13,412.1862,1010.2085,6.99,2.13,4.83,,180.856
10/15/2014,1619.99,161.07,412.8924,1013.4999,6.96,2.15,4.91,,182.428
10/14/2014,1629.02,160.17,411.4255,1023.3326,6.67,2.1,4.66,,182.552
